,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,Lot Size,ZEstimate,Day Count,Place in Line,Court Year,Association Binary,Defendant Count,Previous Auctions,Sold Amount
4147,2019-11-06,1227391,298750.28,171500,1.0,2.0,905.0,0.0,234391.0,40,30,2018,1.0,3.0,1.0,4100.0
4153,2019-11-05,1235700,420341.54,245971,3.0,2.0,2043.0,6477.0,303099.0,33,26,2019,1.0,9.0,1.0,169100.0
4160,2019-11-05,1223229,424167.42,257180,3.0,2.0,1669.0,4500.0,350073.0,33,21,2018,1.0,7.0,1.0,296200.0
4161,2019-11-05,1233000,338138.91,181961,2.0,1.0,1727.0,9933.0,243506.0,33,25,2018,0.0,18.5,1.0,140100.0
4162,2019-11-05,1231682,274846.35,190000,3.0,2.0,1580.0,0.0,258700.0,33,23,2018,1.0,6.0,1.0,176100.0
4165,2019-11-05,1231684,441689.19,462409,3.0,1.0,1934.0,20792.0,496686.0,33,9,2014,0.0,25.5,1.0,320000.0
4168,2019-11-05,1232998,440820.79,302940,1.0,1.0,776.0,0.0,402979.0,33,28,2019,1.0,3.0,1.0,4100.0
4180,2019-11-05,1235701,280514.21,217000,2.0,2.0,1156.0,2658.0,274096.0,33,33,2019,1.0,5.0,1.0,4100.0
4181,2019-11-05,1233814,997444.22,818987,3.0,2.0,1870.0,0.0,1081083.0,33,24,2018,1.0,3.0,1.0,752300.0
4184,2019-11-04,1217755,363857.02,203700,2.0,2.0,1185.0,0.0,361300.0,37,24,2018,1.0,11.0,1.0,10100.0
4186,2019-11-04,1222030,580808.64,465556,3.0,2.0,2529.0,9328.0,572811.0,37,8,2014,1.0,6.0,1.0,402000.0
4189,2019-11-04,1235089,1347681.05,429999,3.0,2.0,2121.0,15561.0,601253.0,37,6,2014,0.0,11.0,1.0,341100.0
4191,2019-11-04,1233402,449414.53,283500,1.0,1.0,776.0,0.0,401500.0,37,33,2019,1.0,3.0,1.0,4100.0
4193,2019-11-04,1233246,370736.09,199603,4.0,2.0,1560.0,7680.0,300595.0,37,36,2019,0.0,8.0,1.0,216300.0
4194,2019-11-04,1230675,492707.12,236400,2.0,2.0,850.0,0.0,328820.0,37,27,2018,1.0,2.0,1.0,183100.0
4199,2019-11-04,1225560,426197.08,271380,2.0,2.0,1347.0,0.0,403010.0,37,25,2018,1.0,5.0,1.0,265900.0
4217,2019-11-04,1235012,468131.29,383000,2.0,2.0,1530.0,0.0,553442.0,37,26,2018,1.0,5.0,1.0,455100.0
4220,2019-10-30,1226302,855510.12,518391,3.0,2.0,1242.0,5500.0,668197.0,51,15,2017,0.0,1.0,1.0,100.0
4225,2019-10-30,1232204,115915.55,107200,2.0,2.0,1140.0,0.0,165765.0,51,39,2019,1.0,3.0,1.0,98800.0
4230,2019-10-30,1226085,474704.72,577101,4.0,3.0,1878.0,5600.0,764594.0,51,10,2016,0.0,4.0,10.0,100.0
4231,2019-10-30,1230508,221215.18,165000,3.0,2.0,1044.0,0.0,285000.0,51,47,2019,1.0,3.0,1.0,166900.0
4235,2019-10-30,1231146,22814.73,229500,2.0,2.0,1500.0,0.0,323056.0,51,24,2018,1.0,3.0,4.0,100100.0
4239,2019-10-30,1222017,409018.21,264914,3.0,2.0,2244.0,11086.0,351497.0,51,22,2018,0.0,7.0,1.0,268900.0
4245,2019-10-30,1222003,206497.1,133000,2.0,1.0,1019.0,0.0,174035.0,51,29,2018,1.0,42.0,1.0,85800.0
4247,2019-10-30,1231149,68720.01,69179,1.0,1.0,1036.0,0.0,99213.0,51,26,2018,1.0,1.0,2.0,100.0
4249,2019-10-30,1234761,271947.14,236954,3.0,2.0,1494.0,6737.0,388300.0,51,42,2019,0.0,5.0,1.0,235700.0
4251,2019-10-30,1231182,100934.49,198000,2.0,2.0,1170.0,1620.0,258600.0,51,13,2017,1.0,2.5,2.0,1100.0
4252,2019-10-30,1226213,328629.72,391632,5.0,4.0,2952.0,5000.0,490200.0,51,7,2016,0.0,5.0,5.0,100.0
4253,2019-10-30,1231154,172348.63,63450,1.0,2.0,861.0,0.0,89553.0,51,21,2018,1.0,2.0,2.0,60200.0
4258,2019-10-30,1234729,1020316.21,527578,5.0,3.0,4042.0,8570.0,659412.0,51,5,2015,0.0,10.0,1.0,421800.0
4259,2019-10-30,1231062,415905.19,367648,4.0,2.0,2261.0,7875.0,467149.0,51,45,2019,1.0,6.0,2.0,358600.0
4264,2019-10-29,1231193,225837.86,142873,2.0,1.0,975.0,7500.0,235773.0,57,25,2017,0.0,3.0,2.0,190100.0
4268,2019-10-29,1231177,213026.9,128400,2.0,2.0,847.0,0.0,206300.0,57,36,2018,1.0,4.0,2.0,135900.0
4269,2019-10-29,1231194,512376.9,237443,4.0,2.0,2345.0,9075.0,374906.0,57,24,2017,0.0,3.0,6.0,100.0
4272,2019-10-29,1231013,356840.44,314000,3.0,2.0,1615.0,10412.0,380905.0,57,55,2019,0.0,2.0,1.0,350100.0
4275,2019-10-29,1234521,421469.33,229573,3.0,2.0,2184.0,4500.0,150001.0,57,45,2018,1.0,6.0,1.0,233800.0
4278,2019-10-29,1231208,290028.17,218388,3.0,1.0,1716.0,7889.0,289119.0,57,15,2016,1.0,20.0,4.0,100.0
4281,2019-10-29,1231198,986409.92,567976,3.0,2.0,1789.0,0.0,703360.0,57,19,2017,1.0,5.0,3.0,506700.0
4283,2019-10-29,1215453,481358.53,222770,2.0,2.0,1090.0,0.0,472600.0,57,1,2008,1.0,12.0,8.0,100.0
4287,2019-10-29,1231209,606932.5,1122245,4.0,5.0,3152.0,169448.4,885460.0,57,14,2016,0.0,16.0,2.0,160100.0
4290,2019-10-29,1231207,162006.76,90000,2.0,2.0,1028.0,2039.0,145975.0,57,17,2016,1.0,5.0,3.0,110100.0
4291,2019-10-29,1231210,463645.93,344633,3.0,2.0,1629.0,10275.0,296300.0,57,12,2016,0.0,4.0,2.0,100.0
4293,2019-10-29,1231158,558381.29,290502,3.0,2.0,1851.0,5226.0,405261.0,57,48,2019,0.0,3.0,2.0,326600.0
4295,2019-10-29,1231156,549549.91,441993,4.0,3.0,2620.0,5763.0,580052.0,57,46,2018,1.0,9.0,2.0,278100.0
4298,2019-10-29,1231180,6142319.86,4874375,5.0,4.0,7784.0,21500.0,7274609.0,57,10,2016,0.0,6.0,2.0,5800100.0
4300,2019-10-29,1231181,507504.26,131000,0.0,0.0,1162.0,0.0,278800.0,57,16,2016,1.0,4.0,4.0,149800.0
4301,2019-10-29,1231185,413908.42,139150,2.0,2.0,1210.0,0.0,171727.0,57,31,2018,1.0,2.0,2.0,145100.0
4304,2019-10-29,1231192,183718.24,188103,4.0,2.0,1568.0,7500.0,246700.0,57,44,2018,0.0,4.0,2.0,150300.0
4305,2019-10-29,1231215,372626.38,275719,4.0,2.0,1608.0,3830.0,345063.0,57,6,2013,0.0,2.0,4.0,289600.0
4308,2019-10-29,1225835,929791.77,698255,5.0,4.0,4912.0,24515.0,1094200.0,57,5,2012,0.0,10.0,7.0,350900.0
4309,2019-10-29,1231188,206546.34,132732,2.0,1.0,1286.0,6000.0,234700.0,57,30,2018,0.0,5.0,2.0,170100.0
4310,2019-10-29,1231155,238131.5,127009,2.0,2.0,1023.0,0.0,161609.0,57,52,2019,1.0,2.0,2.0,100100.0
4313,2019-10-29,1231165,91747.47,117660,2.0,2.0,907.0,0.0,140636.0,57,51,2019,1.0,5.0,2.0,55600.0
4314,2019-10-29,1231196,234521.22,69172,3.0,1.0,920.0,0.0,131613.0,57,21,2017,1.0,4.0,2.0,85000.0
4315,2019-10-29,1231015,247591.27,168704,3.0,1.0,920.0,8000.0,268126.0,57,54,2019,0.0,2.0,1.0,226000.0
4316,2019-10-28,1229484,957527.72,472008,4.0,3.0,2474.0,6500.0,655300.0,58,10,2016,1.0,11.0,2.0,531400.0
4319,2019-10-28,1232162,209219.39,181300,3.0,2.0,1253.0,0.0,228411.0,58,24,2017,1.0,4.0,1.0,179200.0
4321,2019-10-28,1232298,296029.0,150103,5.0,3.0,1477.0,6750.0,257093.0,58,6,2015,0.0,8.0,1.0,167300.0
4327,2019-10-28,1230503,326219.16,204765,2.0,1.0,1072.0,7150.0,279220.0,58,12,2016,0.0,6.0,1.0,201200.0
4328,2019-10-28,1232163,463749.76,331290,1.0,1.0,788.0,0.0,417521.0,58,53,2019,1.0,5.0,3.0,4100.0
4331,2019-10-28,1226452,302242.46,115463,1.0,1.0,827.0,0.0,166155.0,58,22,2017,1.0,7.0,1.0,4100.0
4333,2019-10-28,1225586,486317.08,273074,2.0,2.0,1223.0,0.0,328392.0,58,4,2014,1.0,11.0,3.0,240100.0
4343,2019-10-28,1225846,438136.73,293629,2.0,2.0,1158.0,0.0,381384.0,58,27,2018,1.0,3.0,1.0,290100.0
4345,2019-10-28,1228610,580010.55,430028,4.0,2.0,2930.0,18700.0,519316.0,58,1,2009,1.0,4.0,4.0,345200.0
4347,2019-10-28,1225437,546265.88,233047,2.0,2.0,1048.0,0.0,320924.0,58,2,2012,1.0,6.0,2.0,285100.0
4348,2019-10-28,1212631,336704.9,201283,2.0,2.0,891.0,0.0,246329.0,58,21,2017,1.0,3.0,1.0,179500.0
4353,2019-10-28,1221973,444654.11,290000,1.0,1.0,806.0,0.0,273088.0,58,45,2018,1.0,8.0,2.0,55100.0
4359,2019-10-28,1231879,492283.8,394402,4.0,3.0,3541.0,82328.4,537933.0,58,37,2018,1.0,2.0,4.0,410400.0
4361,2019-10-28,1230269,255141.64,170000,2.0,2.0,910.0,0.0,223904.0,58,54,2019,1.0,2.0,1.0,150000.0
4373,2019-10-23,1233039,330441.09,122993,3.0,2.0,1456.0,2000.0,207206.0,44,15,2017,1.0,5.0,4.0,100.0
4374,2019-10-23,1228369,191601.86,128544,2.0,1.0,952.0,0.0,162338.0,44,31,2018,1.0,3.5,1.0,138500.0
4384,2019-10-23,1233735,821552.28,542000,5.0,3.0,3022.0,18252.0,646166.0,44,41,2019,0.0,5.0,1.0,570300.0
4386,2019-10-23,1230309,378777.06,303089,4.0,3.0,2100.0,5185.0,394517.0,44,8,2016,1.0,3.0,3.0,313900.0
4393,2019-10-23,1231670,84804.47,111525,0.0,0.0,673.0,0.0,128389.0,44,23,2018,1.0,3.0,2.0,76100.0
4394,2019-10-23,1233394,131451.51,56710,2.0,2.0,902.0,0.0,80321.0,44,34,2018,1.0,3.0,1.0,60100.0
4398,2019-10-23,1233070,217148.14,209104,0.0,0.0,1080.0,0.0,213063.0,44,35,2019,1.0,7.0,1.0,100100.0
4401,2019-10-23,1233071,451290.37,293220,1.0,1.0,776.0,0.0,436991.0,44,38,2019,1.0,3.0,1.0,265100.0
4402,2019-10-23,1233008,249751.15,138335,2.0,2.0,1240.0,0.0,359900.0,44,27,2018,1.0,3.0,1.0,156600.0
4404,2019-10-23,1228063,237181.07,214563,2.0,1.0,1905.0,8250.0,265425.0,44,13,2017,0.0,8.0,1.0,168900.0
4408,2019-10-23,1229157,202438.87,140944,3.0,2.0,991.0,6300.0,232283.0,44,37,2019,0.0,2.0,1.0,170400.0
4410,2019-10-23,1230313,170851.78,290003,4.0,2.0,1638.0,10800.0,358945.0,44,11,2017,0.0,2.0,5.0,5100.0
4414,2019-10-22,1229182,208175.43,147600,2.0,1.0,1576.0,11928.0,244400.0,33,31,2019,0.0,5.0,2.0,130100.0
4415,2019-10-22,1224979,226448.51,224100,2.0,2.0,1520.0,0.0,352958.0,33,9,2016,1.0,7.0,4.0,100.0
4416,2019-10-22,1224701,225105.12,171146,3.0,1.0,888.0,11112.0,240742.0,33,6,2015,0.0,3.0,2.0,80100.0
4434,2019-10-22,1220859,242418.92,171664,2.0,1.0,912.0,8625.0,232124.0,33,16,2017,1.0,3.0,1.0,10100.0
4443,2019-10-22,1224863,579077.41,190000,2.0,2.0,1308.0,0.0,251290.0,33,3,2014,1.0,4.0,4.0,205200.0
4444,2019-10-22,1225169,570944.6,320460,4.0,2.0,1668.0,6600.0,406622.0,33,26,2018,1.0,9.0,1.0,340200.0
4445,2019-10-22,1224864,685112.35,644645,5.0,4.0,3423.0,18159.0,789707.0,33,1,2009,0.0,3.0,3.0,500100.0
4451,2019-10-21,1229524,160193.36,150313,2.0,2.0,1012.0,0.0,203900.0,50,50,2019,1.0,7.0,1.0,152100.0
4460,2019-10-21,1228972,297505.82,215241,4.0,2.0,1293.0,8175.0,292923.0,50,12,2016,0.0,3.0,1.0,256000.0
4462,2019-10-21,1230497,290525.01,222000,4.0,3.0,1507.0,1.0,343900.0,50,14,2016,1.0,11.0,3.0,195200.0
4468,2019-10-21,1228978,271624.06,198877,3.0,2.0,1788.0,8250.0,295917.0,50,45,2019,0.0,6.0,1.0,250200.0
4471,2019-10-21,1229191,659387.65,395103,4.0,3.0,2833.0,8480.0,387772.0,50,4,2013,0.0,5.0,2.0,345600.0
4475,2019-10-21,1230385,356835.97,230687,2.0,1.0,1080.0,2503.0,382585.0,50,24,2017,0.0,3.0,6.0,100.0
4488,2019-10-21,1232310,126686.82,104509,2.0,1.0,639.0,0.0,135212.0,50,28,2018,1.0,5.0,2.0,125600.0
4492,2019-10-21,1228974,688655.3,366549,2.0,1.0,1213.0,7150.0,451322.0,50,46,2019,0.0,2.0,1.0,330100.0
4497,2019-10-16,1229480,460260.05,278585,3.0,2.0,2184.0,3384.0,203900.0,45,5,2013,1.0,5.0,7.0,9900.0
4498,2019-10-16,1230306,378800.0,359167,4.0,3.0,3515.0,15000.0,461542.0,45,18,2016,0.0,5.0,9.0,600.0
4499,2019-10-16,1233398,263588.45,142025,5.0,2.0,1206.0,7875.0,191819.0,45,19,2016,0.0,2.0,4.0,156100.0
4500,2019-10-16,1229968,490286.09,261487,3.0,2.0,1805.0,11527.0,375220.0,45,9,2014,1.0,5.0,13.0,275300.0
4501,2019-10-16,1226854,241086.53,242611,2.0,1.0,1118.0,6800.0,338194.0,45,2,2009,0.0,4.0,6.0,211100.0
4506,2019-10-16,1231349,549324.47,303756,2.0,1.0,1438.0,5775.0,457954.0,45,45,2019,0.0,4.0,1.0,4100.0
4510,2019-10-16,1231099,811365.89,217700,1.0,1.0,837.0,0.0,293846.0,45,1,2007,1.0,4.0,1.0,170800.0
4517,2019-10-16,1230132,444533.49,144703,1.0,1.0,685.0,0.0,184801.0,45,14,2016,1.0,11.0,2.0,89800.0
4521,2019-10-16,1229744,430753.81,320722,3.0,2.0,2332.0,7500.0,362809.0,45,10,2015,1.0,2.0,4.0,322100.0
4523,2019-10-16,1231100,160889.37,86250,2.0,2.0,930.0,0.0,123077.0,45,34,2018,1.0,3.0,1.0,1100.0
4530,2019-10-16,1230181,571850.0,455213,6.0,4.0,3245.0,9984.0,531212.0,45,11,2015,1.0,2.0,2.0,200.0
4534,2019-10-16,1230037,313020.26,259000,2.0,2.0,1492.0,0.0,307592.0,45,26,2018,1.0,3.0,4.0,100.0
4540,2019-10-15,1230671,213873.45,149000,2.0,2.0,996.0,0.0,253559.0,104,66,2018,1.0,4.0,1.0,183100.0
4542,2019-10-15,1227801,181461.81,165900,2.0,2.0,1050.0,0.0,208568.0,104,7,2012,1.0,10.0,4.0,165900.0
4543,2019-10-15,1232149,737690.7,395771,4.0,3.0,2591.0,5500.0,485243.0,104,67,2018,1.0,4.0,1.0,380100.0
4546,2019-10-15,1231881,402457.77,184000,4.0,2.0,2028.0,1740.0,234071.0,104,20,2016,1.0,5.0,1.0,198300.0
4548,2019-10-15,1230631,158343.32,52476,1.0,1.0,319.0,0.0,203900.0,104,63,2018,1.0,8.0,1.0,55100.0
4556,2019-10-15,1230607,199614.22,118000,2.0,1.0,870.0,0.0,165755.0,104,82,2018,1.0,8.0,1.0,120100.0
4558,2019-10-15,1218773,769126.35,525368,3.0,2.0,2328.0,11747.66,674646.0,104,13,2015,0.0,4.0,1.0,441000.0
4559,2019-10-15,1231233,387531.69,249316,4.0,2.0,1741.0,5220.0,235200.0,104,36,2017,0.0,2.0,2.0,265000.0
4565,2019-10-15,1231880,160586.57,64050,2.0,2.0,1041.0,0.0,81598.0,104,83,2018,1.0,6.0,1.0,55100.0
4576,2019-10-15,1231275,413042.3,292898,3.0,1.0,1387.0,7560.0,349270.0,104,61,2018,0.0,2.0,1.0,230100.0
4578,2019-10-15,1227955,216572.22,193200,3.0,2.0,1706.0,2396.0,238179.0,104,56,2018,1.0,12.0,3.0,207600.0
4585,2019-10-15,1229583,225154.04,207475,0.0,0.0,965.0,0.0,369800.0,104,73,2018,1.0,5.0,2.0,181000.0
4590,2019-10-15,1232147,295808.29,198900,2.0,2.0,1140.0,0.0,239350.0,104,72,2018,1.0,5.0,2.0,120100.0
4595,2019-10-15,1231075,720788.64,288889,3.0,2.0,1910.0,12500.0,407379.0,104,27,2016,1.0,12.0,2.0,280400.0
4601,2019-10-15,1218027,295590.96,350512,3.0,2.0,1492.0,6845.0,359444.0,104,51,2018,0.0,1.0,1.0,290100.0
4604,2019-10-15,1229581,1108259.35,394048,5.0,4.0,3794.0,16200.0,636269.0,104,30,2017,0.0,5.0,7.0,399100.0
4605,2019-10-15,1229739,47757.99,111000,2.0,2.0,690.0,0.0,147868.0,104,39,2017,1.0,2.0,2.0,20100.0
4618,2019-10-15,1229737,524506.34,262500,1.0,1.0,806.0,0.0,330169.0,104,85,2018,1.0,8.0,1.0,201800.0
4619,2019-10-15,1231867,154757.95,139000,2.0,2.0,936.0,0.0,364700.0,104,57,2018,1.0,5.0,1.0,138800.0
4629,2019-10-15,1223257,438502.85,199900,3.0,2.0,1380.0,10721.18,283253.0,104,31,2017,1.0,3.0,5.0,155100.0
4633,2019-10-15,1230672,301679.85,218061,2.0,2.0,983.0,0.0,266532.0,104,79,2018,1.0,5.0,1.0,197800.0
4636,2019-10-08,1229205,334010.43,187763,0.0,1.0,655.0,0.0,231281.0,14,1,2010,1.0,4.0,2.0,168200.0
4638,2019-10-08,1227378,278800.58,222839,3.0,1.0,1075.0,10672.0,327128.0,14,6,2016,0.0,9.0,1.0,154300.0
4641,2019-10-08,1228570,393719.35,218400,3.0,2.0,1440.0,0.0,280828.0,14,5,2016,1.0,2.0,2.0,225100.0
4643,2019-10-08,1223133,507692.14,372369,4.0,2.0,2532.0,11898.0,405264.0,14,8,2017,1.0,5.0,4.0,375200.0
4644,2019-10-08,1223232,380269.96,250697,4.0,2.0,1942.0,10706.0,346151.0,14,2,2012,1.0,6.0,1.0,264100.0
4652,2019-10-07,1228949,372607.27,311617,4.0,2.0,2188.0,21708.0,405554.0,41,13,2016,0.0,2.0,5.0,69100.0
4653,2019-10-07,1229021,384180.3,274283,3.0,2.0,1252.0,8366.0,370315.0,41,40,2019,0.0,6.0,1.0,280100.0
4657,2019-10-07,1226318,161268.46,101000,1.0,1.0,808.0,0.0,254300.0,41,25,2018,1.0,5.0,1.0,120100.0
4663,2019-10-07,1217804,792656.17,639981,3.0,2.0,1191.0,0.0,755050.0,41,10,2016,1.0,4.0,1.0,451000.0
4664,2019-10-07,1231016,223464.28,73185,1.0,1.0,1036.0,0.0,104684.0,41,12,2016,1.0,21.0,1.0,4100.0
4668,2019-10-07,1228565,307388.65,357656,2.0,1.0,2293.0,11120.0,441954.0,41,2,2013,1.0,3.0,1.0,281000.0
4671,2019-10-07,1223228,3811684.8,4301923,3.0,3.0,3589.0,10500.0,5456795.0,41,33,2019,0.0,1.0,1.0,701000.0
4672,2019-10-07,1229022,237586.02,306900,2.0,2.0,1067.0,0.0,431163.0,41,34,2019,1.0,4.0,1.0,125100.0
4673,2019-10-07,1228741,381316.69,339575,3.0,2.0,1650.0,8988.0,309761.0,41,29,2018,0.0,8.0,1.0,339300.0
4678,2019-10-07,1229025,153313.73,94500,0.0,1.0,392.0,0.0,80639.0,41,28,2018,1.0,3.0,1.0,76000.0
4689,2019-10-02,1230440,436511.22,522955,4.0,3.0,2740.0,18250.0,588933.0,27,26,2019,0.0,2.0,1.0,198100.0
4691,2019-10-02,1230605,1676614.76,511328,3.0,2.0,1790.0,5750.0,702702.0,27,9,2018,0.0,3.0,2.0,4100.0
4697,2019-10-02,1230481,312151.15,114408,2.0,1.0,1625.0,12659.0,275205.0,27,25,2019,0.0,2.0,1.0,211200.0
4699,2019-10-02,1229951,1208881.3,663900,2.0,2.0,1550.0,0.0,837452.0,27,17,2018,1.0,7.0,1.0,20100.0
4701,2019-10-02,1230606,29073.53,6500,0.0,0.0,0.0,0.0,126153.0,27,24,2019,1.0,2.0,1.0,20100.0
4708,2019-10-02,1230447,324928.55,238226,3.0,2.0,1597.0,5250.0,364940.0,27,11,2018,0.0,3.0,1.0,282000.0
4711,2019-10-02,1230448,87196.62,699000,2.0,2.0,1590.0,0.0,832288.0,27,1,2015,1.0,1.0,1.0,4300.0
4712,2019-10-01,1228008,230896.89,339309,3.0,2.0,2511.0,5000.0,425157.0,94,72,2018,0.0,7.0,1.0,137800.0
4714,2019-10-01,1230272,497377.76,268000,3.0,2.0,1712.0,0.0,357736.0,94,92,2019,1.0,2.0,1.0,236000.0
4715,2019-10-01,1228015,180373.82,124950,2.0,1.0,867.0,0.0,160411.0,94,54,2018,1.0,4.0,1.0,140200.0
4716,2019-10-01,1229782,620231.46,350530,3.0,2.0,2133.0,14959.0,459282.0,94,79,2018,0.0,2.0,1.0,4100.0
4718,2019-10-01,1228024,208424.72,183767,3.0,1.0,1581.0,7875.0,253484.0,94,53,2018,0.0,5.0,1.0,160100.0
4720,2019-10-01,1222093,265149.21,123600,2.0,2.0,883.0,0.0,153341.0,94,76,2018,1.0,10.0,1.0,60800.0
4722,2019-10-01,1229591,235237.5,174000,1.0,1.0,1005.0,0.0,213372.0,94,22,2017,1.0,2.0,2.0,131400.0
4725,2019-10-01,1226237,302390.75,117720,2.0,2.0,1003.0,0.0,164708.0,94,43,2018,1.0,8.0,1.0,4100.0
4731,2019-10-01,1226442,409175.52,187470,0.0,0.0,0.0,9856.35,350775.0,94,51,2018,0.0,13.0,2.0,120600.0
4738,2019-10-01,1216992,450342.65,215346,3.0,2.0,1130.0,2627.0,318823.0,94,36,2017,0.0,6.0,1.0,269700.0
4739,2019-10-01,1229731,171326.69,133900,3.0,2.0,1018.0,1.0,178844.0,94,32,2017,1.0,8.0,1.0,134000.0
4740,2019-10-01,1226451,140939.89,83200,1.0,1.0,496.0,0.0,119562.0,94,42,2018,1.0,6.0,1.0,50100.0
4743,2019-10-01,1229523,611395.98,278300,2.0,2.0,1326.0,0.0,353679.0,94,55,2018,1.0,3.0,1.0,5100.0
4745,2019-10-01,1229514,326277.52,243948,2.0,1.0,1225.0,7699.0,334272.0,94,80,2018,1.0,3.0,1.0,243400.0
4748,2019-10-01,1226230,281474.15,160626,2.0,2.0,1248.0,0.0,185756.0,94,64,2018,1.0,8.0,1.0,145600.0
4756,2019-10-01,1229732,781065.69,232780,2.0,2.0,968.0,0.0,321081.0,94,88,2019,1.0,6.0,1.0,77800.0
4757,2019-10-01,1229733,106106.78,73509,2.0,1.0,1036.0,0.0,99601.0,94,44,2018,1.0,4.0,1.0,69700.0
4758,2019-10-01,1229221,266758.08,123600,2.0,1.0,848.0,0.0,146973.0,94,57,2018,1.0,6.0,1.0,75200.0
4760,2019-10-01,1228067,787601.37,273331,3.0,2.0,1485.0,5585.0,382143.0,94,4,2014,0.0,5.0,2.0,330100.0
4761,2019-10-01,1226454,305996.51,161329,3.0,1.0,936.0,7500.0,265949.0,94,26,2017,0.0,6.0,1.0,227800.0
4765,2019-10-01,1227818,267122.12,143826,2.0,1.0,744.0,7908.0,233431.0,94,81,2019,1.0,3.0,1.0,170100.0
4768,2019-10-01,1229154,139004.43,93900,2.0,2.0,1040.0,0.0,129251.0,94,91,2019,1.0,2.0,1.0,80800.0
4769,2019-10-01,1228061,383496.21,219700,2.0,2.0,1187.0,0.0,260393.0,94,6,2014,1.0,5.0,1.0,280100.0
4776,2019-10-01,1212862,209758.5,144310,2.0,1.0,1369.0,5000.0,179773.0,94,23,2017,0.0,18.0,1.0,4100.0
4778,2019-10-01,1226427,352042.61,280305,4.0,2.0,2279.0,8625.0,273300.0,94,56,2018,0.0,6.0,2.0,232500.0
4780,2019-10-01,1222733,117914.67,113088,2.0,2.0,1400.0,0.0,146757.0,94,59,2018,1.0,7.0,2.0,4100.0
4781,2019-10-01,1216361,267987.97,137174,2.0,2.0,960.0,0.0,175373.0,94,17,2016,1.0,4.0,1.0,130100.0
4785,2019-10-01,1212491,2355147.34,1939178,7.0,7.0,8284.0,37113.12,2657373.0,94,16,2016,0.0,3.0,1.0,770100.0
4787,2019-10-01,1228060,556737.24,195291,4.0,2.0,2429.0,5050.0,357724.0,94,13,2016,1.0,9.0,1.0,5100.0
4790,2019-10-01,1216997,349924.72,272000,2.0,2.0,1024.0,0.0,328167.0,94,14,2016,1.0,5.0,1.0,247800.0
4792,2019-10-01,1227388,343018.13,256364,3.0,3.0,1778.0,5450.0,345400.0,94,69,2018,0.0,3.0,1.0,313100.0
4793,2019-10-01,1229517,214288.67,136270,3.0,1.0,880.0,7500.0,239740.0,94,66,2018,0.0,5.0,1.0,170100.0
4794,2019-10-01,1229712,247158.2,138080,2.0,2.0,625.0,0.0,175473.0,94,30,2017,1.0,4.0,1.0,136600.0
4797,2019-10-01,1216362,324740.29,161700,2.0,2.0,1005.0,0.0,197477.0,94,9,2015,1.0,3.0,1.0,151000.0
4799,2019-09-25,1229324,144078.76,120342,1.0,1.0,790.0,0.0,173689.0,42,39,2019,1.0,4.0,1.0,117800.0
4800,2019-09-25,1228410,212241.06,174764,3.0,1.0,1408.0,10982.0,259400.0,42,20,2017,0.0,6.0,1.0,20100.0
4801,2019-09-25,1228372,97507.3,83400,2.0,1.0,1075.0,0.0,124459.0,42,32,2018,1.0,3.0,1.0,56000.0
4805,2019-09-25,1216192,512324.9,343755,3.0,3.0,2706.0,5937.0,389962.0,42,28,2018,1.0,3.0,1.0,305200.0
4816,2019-09-25,1227580,411908.11,308171,3.0,2.0,1247.0,9600.0,360677.0,42,30,2018,0.0,14.0,1.0,266300.0
4818,2019-09-25,1228370,182978.26,132538,4.0,1.0,950.0,5300.0,194581.0,42,36,2018,0.0,6.0,1.0,150100.0
4823,2019-09-25,1228579,293024.92,97272,1.0,1.0,432.0,0.0,142694.0,42,14,2016,1.0,14.0,2.0,4100.0
4834,2019-09-25,1229019,216089.26,263813,3.0,1.0,2302.0,9380.0,271450.0,42,37,2019,0.0,1.0,1.0,126100.0
4836,2019-09-24,1226331,224771.33,192640,2.0,2.0,1254.0,973.0,245136.0,21,12,2018,1.0,4.0,1.0,185900.0
4839,2019-09-24,1225079,342229.38,200800,1.0,1.0,788.0,0.0,260076.0,21,17,2018,1.0,5.0,1.0,151100.0
4840,2019-09-24,1225438,46461.63,103944,2.0,1.0,752.0,0.0,127939.0,21,9,2018,1.0,2.0,2.0,14100.0
4841,2019-09-24,1228965,116391.44,82088,1.0,1.0,480.0,0.0,230500.0,21,8,2018,1.0,5.0,1.0,67800.0
4846,2019-09-24,1228606,254149.63,204385,1.0,1.0,730.0,0.0,254587.0,21,11,2018,1.0,4.0,2.0,178300.0
4849,2019-09-24,1225600,367559.86,309976,1.0,1.0,854.0,0.0,380425.0,21,21,2019,1.0,6.0,1.0,260100.0
4852,2019-09-24,1224950,177536.2,124448,4.0,2.0,1470.0,3760.0,207127.0,21,7,2017,0.0,8.0,6.0,12800.0
4861,2019-09-23,1228740,342183.29,382330,0.0,0.0,2249.0,0.0,362600.0,53,41,2018,1.0,7.0,1.0,100.0
4862,2019-09-23,1225420,219307.71,177000,2.0,2.0,840.0,0.0,231665.0,53,50,2019,1.0,5.0,1.0,189800.0
4870,2019-09-23,1212617,256617.48,162232,3.0,2.0,1386.0,4000.0,249500.0,53,11,2016,1.0,1.0,2.0,170100.0
