,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,Lot Size,ZEstimate,Day Count,Place in Line,Court Year,Association Binary,Defendant Count,Previous Auctions,Sold Amount
6666,2019-06-05,1210382,654577.48,417854,4.0,4.0,2964.0,7125.0,502377.0,45,24,2017,1.0,5.0,2.0,313100.0
6672,2019-06-05,1211741,489882.82,336934,4.0,2.0,2559.0,8450.0,456964.0,45,14,2016,1.0,4.0,2.0,320300.0
6679,2019-06-05,1210598,540021.21,239209,4.0,3.0,1936.0,5335.0,299210.0,45,38,2018,0.0,4.0,2.0,1200.0
6682,2019-06-05,1211684,434422.33,209546,3.0,1.0,1163.0,7600.0,260105.0,45,25,2017,1.0,5.0,1.0,400.0
6692,2019-06-04,1209594,554428.03,320309,4.0,3.0,1518.0,8000.0,397425.0,21,6,2016,1.0,5.0,2.0,303100.0
6695,2019-06-04,1201340,375035.7,121189,3.0,2.0,1470.0,5000.0,222845.0,21,16,2018,0.0,10.0,1.0,20100.0
6707,2019-06-04,1212042,762366.42,342088,3.0,2.0,1704.0,7366.0,395286.0,21,3,2013,0.0,12.0,1.0,336100.0
6710,2019-06-03,1211802,638662.22,255929,2.0,1.0,1226.0,8625.0,346038.0,88,70,2018,0.0,4.0,1.0,200.0
6717,2019-06-03,1207405,752605.75,387863,3.0,2.0,2511.0,5000.0,442802.0,88,26,2016,1.0,9.0,1.0,305000.0
6718,2019-06-03,1196692,364952.13,142500,2.0,2.0,1431.0,1720.0,164484.0,88,49,2017,1.0,4.0,1.0,129900.0
6720,2019-06-03,1206031,1053642.74,546265,5.0,4.0,4717.0,10330.0,723023.0,88,31,2016,1.0,6.0,2.0,438100.0
6724,2019-06-03,1207565,934886.21,416783,3.0,2.0,2228.0,16140.0,586222.0,88,8,2013,0.0,2.0,3.0,370100.0
6728,2019-06-03,1211097,428956.44,134949,4.0,2.0,2020.0,4500.0,359753.0,88,58,2018,0.0,3.0,3.0,320100.0
6736,2019-06-03,1207559,390577.8,197891,3.0,2.0,1812.0,9555.0,362736.0,88,50,2017,0.0,3.0,4.0,293100.0
6738,2019-06-03,1209366,169511.49,183148,3.0,2.0,1357.0,5999.0,269164.0,88,42,2017,0.0,9.0,3.0,80100.0
6743,2019-06-03,1207387,322016.29,261134,4.0,2.0,1616.0,13707.0,312800.0,88,16,2015,1.0,2.0,3.0,298500.0
6752,2019-06-03,1196766,285954.37,204237,3.0,2.0,1195.0,4397.0,269545.0,88,39,2017,1.0,4.0,1.0,250100.0
6769,2019-06-03,1211860,300008.32,245835,3.0,2.0,1277.0,3395.0,323276.0,88,68,2018,1.0,6.5,1.0,169100.0
6790,2019-05-29,1209242,482973.04,456212,3.0,2.0,2596.0,19162.0,526538.0,19,17,2018,0.0,2.0,2.0,464100.0
6820,2019-05-28,1208544,361871.69,301146,5.0,3.0,2942.0,8800.0,295656.0,98,12,2014,1.0,4.0,2.0,225100.0
6825,2019-05-28,1210205,657104.96,378368,4.0,2.0,2496.0,9296.16,493411.0,98,16,2014,1.0,9.0,2.0,200.0
6829,2019-05-28,1200393,446189.89,287000,3.0,3.0,1863.0,2101.0,357541.0,98,56,2017,1.0,7.5,1.0,300100.0
6832,2019-05-28,1210357,437201.51,353976,4.0,3.0,2236.0,6242.0,389748.0,98,27,2016,1.0,7.0,7.0,200.0
6843,2019-05-28,1210208,405157.28,326199,3.0,2.0,2232.0,5000.0,418469.0,98,3,2009,1.0,7.0,1.0,169100.0
6846,2019-05-28,1208879,636400.26,303799,3.0,2.0,1811.0,8802.0,374793.0,98,35,2017,0.0,3.0,2.0,300200.0
6848,2019-05-28,1204976,583100.44,307088,3.0,3.0,1724.0,3405.0,377281.0,98,8,2012,0.0,17.0,6.0,297500.0
6874,2019-05-28,1207110,266843.22,161057,2.0,1.0,920.0,7875.0,273300.0,98,87,2018,0.0,2.0,1.0,177100.0
6877,2019-05-28,1211165,418162.23,295644,3.0,2.0,1782.0,7500.0,378029.0,98,38,2017,0.0,14.0,1.0,337000.0
6878,2019-05-28,1206552,387645.91,283138,3.0,2.0,1935.0,5000.0,342903.0,98,2,2008,1.0,4.0,5.0,296000.0
6886,2019-05-28,1200177,313915.88,258425,3.0,1.0,960.0,7500.0,349740.0,98,60,2018,0.0,6.0,1.0,289100.0
6887,2019-05-28,1207028,383793.18,361594,3.0,2.0,1870.0,6210.0,402669.0,98,11,2014,0.0,4.0,6.0,340100.0
6888,2019-05-28,1207116,376029.24,331916,4.0,2.0,1982.0,12838.0,419728.0,98,88,2018,1.0,8.0,1.0,310100.0
6894,2019-05-22,1202893,307180.24,180791,5.0,3.0,1778.0,11250.0,246100.0,36,11,2016,0.0,5.0,2.0,247600.0
6906,2019-05-22,1202920,932375.45,657880,5.0,4.0,3067.0,14645.0,783426.0,36,2,2010,0.0,3.0,2.0,551000.0
6911,2019-05-22,1209998,281400.24,139000,2.0,2.0,1035.0,2175.0,186478.0,36,8,2016,1.0,24.0,1.0,7100.0
6920,2019-05-22,1194976,540847.33,223269,2.0,2.0,1230.0,5778.0,338500.0,36,25,2017,0.0,3.0,1.0,305200.0
6923,2019-05-21,1205812,316732.79,270961,3.0,2.0,1460.0,4583.0,331271.0,39,20,2017,0.0,4.0,1.0,278900.0
6927,2019-05-21,1208266,304233.81,281350,3.0,1.0,1660.0,8580.0,338240.0,39,7,2012,0.0,1.0,1.0,200.0
6932,2019-05-21,1208184,517907.62,224708,2.0,2.0,1450.0,12561.69,296140.0,39,22,2017,1.0,1.0,2.0,200.0
6933,2019-05-21,1208231,3157667.83,3844504,7.0,7.0,8070.0,36590.0,4956491.0,39,29,2017,0.0,4.0,3.0,1600100.0
6934,2019-05-21,1208524,314719.24,330898,4.0,3.0,2690.0,4400.0,398797.0,39,9,2013,1.0,4.0,11.0,276800.0
6937,2019-05-21,1208539,390586.28,338298,3.0,2.0,1866.0,6082.0,373812.0,39,6,2010,1.0,25.0,7.0,283400.0
6940,2019-05-21,1209375,666452.06,310712,5.0,4.0,2647.0,14249.0,593544.0,39,4,2010,0.0,6.0,6.0,200.0
6944,2019-05-21,1208895,828156.29,515013,3.0,3.0,2146.0,3110.0,901500.0,39,3,2009,0.0,5.0,1.0,400100.0
6968,2019-05-20,1195352,470470.79,304322,4.0,3.0,3067.0,16571.0,618579.0,54,43,2018,1.0,4.0,3.0,424000.0
6985,2019-05-20,1209734,295396.32,142468,2.0,2.0,1029.0,3825.0,208460.0,54,45,2018,1.0,6.0,1.0,5100.0
6987,2019-05-20,1198284,481896.41,285334,4.0,2.0,1674.0,9211.0,361013.0,54,26,2017,0.0,1.0,9.0,200.0
7013,2019-05-15,1207221,302477.0,163923,4.0,1.0,1297.0,6000.0,260100.0,34,9,2016,0.0,4.0,2.0,175700.0
7021,2019-05-15,1207220,470677.96,217000,3.0,3.0,1462.0,1.0,300689.0,34,25,2018,1.0,6.0,2.0,200.0
7023,2019-05-15,1206567,724575.27,393501,3.0,2.0,1705.0,15625.0,491693.0,34,10,2016,0.0,2.0,2.0,326200.0
7035,2019-05-15,1207061,619636.37,353824,3.0,3.0,2303.0,2720.0,457190.0,34,20,2017,1.0,5.0,2.0,411000.0
7036,2019-05-15,1208667,512539.69,381196,3.0,2.0,1736.0,7507.0,439491.0,34,14,2016,0.0,3.0,4.0,339300.0
7037,2019-05-14,1193749,1012387.68,533126,4.0,3.0,2655.0,15153.0,727766.0,23,12,2017,1.0,5.5,1.0,526000.0
7044,2019-05-14,1208728,453279.6,240000,3.0,2.0,1315.0,2560.0,291552.0,23,15,2018,1.0,4.0,2.0,260200.0
7074,2019-05-13,1206907,304626.61,261924,4.0,3.0,2155.0,7793.16,312488.0,89,21,2015,0.0,16.0,1.0,237900.0
7076,2019-05-13,1193347,235505.66,153768,2.0,1.0,1024.0,108900.0,348803.0,89,68,2018,0.0,7.0,2.0,100100.0
7079,2019-05-13,1208710,822173.93,305493,5.0,2.0,3004.0,6000.0,387251.0,89,16,2015,1.0,3.0,2.0,12500.0
7086,2019-05-13,1202754,338559.67,335525,3.0,2.0,1812.0,6900.0,415600.0,89,46,2017,0.0,2.0,1.0,340100.0
7091,2019-05-13,1198321,256248.68,224262,3.0,2.0,1858.0,13538.0,285352.0,89,40,2017,1.0,4.0,1.0,205100.0
7092,2019-05-13,1206075,520963.08,254000,4.0,2.0,2102.0,1820.0,324632.0,89,67,2018,1.0,5.0,2.0,260600.0
7093,2019-05-13,1202738,345646.09,283781,3.0,2.0,2351.0,7150.0,642418.0,89,3,2009,0.0,6.0,3.0,400.0
7101,2019-05-13,1206076,527394.77,212937,4.0,3.0,2611.0,4000.0,281275.0,89,4,2010,0.0,3.0,7.0,222600.0
7106,2019-05-13,1193346,580111.44,266459,3.0,2.0,1522.0,6527.0,360514.0,89,37,2017,0.0,2.0,1.0,299200.0
7110,2019-05-13,1208676,273907.37,173345,3.0,1.0,925.0,8460.0,234918.0,89,54,2017,0.0,8.5,1.0,200100.0
7112,2019-05-13,1198322,286226.57,187469,4.0,2.0,1270.0,7500.0,285241.0,89,55,2017,0.0,10.0,1.0,235100.0
7115,2019-05-13,1193325,366009.0,155500,3.0,3.0,1428.0,1801.0,187980.0,89,62,2018,1.0,6.0,1.0,165200.0
7116,2019-05-13,1206639,284166.23,139301,2.0,1.0,1296.0,9450.0,213876.0,89,74,2018,1.0,4.0,1.0,150100.0
7117,2019-05-13,1208693,427132.98,268610,4.0,1.0,1996.0,7575.0,315232.0,89,85,2018,0.0,5.0,1.0,213900.0
7119,2019-05-13,1198577,1396617.04,582469,5.0,4.0,3096.0,14024.0,651815.0,89,13,2013,1.0,5.0,1.0,525100.0
7126,2019-05-13,1208694,238741.34,194030,4.0,2.0,1946.0,5250.0,248949.0,89,9,2012,0.0,2.0,1.0,186100.0
7130,2019-05-13,1208677,226590.96,213805,4.0,2.0,1363.0,9134.0,258856.0,89,11,2013,0.0,2.0,1.0,10100.0
7136,2019-05-13,1206141,533521.69,454514,4.0,3.0,2527.0,8475.0,650659.0,89,5,2010,0.0,2.0,4.0,350100.0
7144,2019-05-08,1197431,343512.2,255754,3.0,2.0,2445.0,5000.0,327320.0,21,14,2017,1.0,10.0,1.0,169700.0
7145,2019-05-08,1207538,332487.55,186515,3.0,2.0,1665.0,7644.0,276724.0,21,17,2018,1.0,6.0,1.0,75600.0
7151,2019-05-08,1200464,404196.19,190720,3.0,1.0,1355.0,7875.0,249101.0,21,9,2017,1.0,2.0,4.0,77800.0
7159,2019-05-08,1208519,4241011.69,1927383,4.0,5.0,5972.0,38768.0,2879398.0,21,4,2013,0.0,10.0,1.0,999100.0
7164,2019-05-07,1200216,475298.7,439886,3.0,3.0,3222.0,23958.0,648870.0,29,12,2016,0.0,3.0,4.0,169100.0
7175,2019-05-07,1206385,431697.28,336550,4.0,3.0,2377.0,5502.0,403611.0,29,5,2013,0.0,2.0,2.0,346600.0
7181,2019-05-07,1207415,6125635.71,4858642,7.0,7.0,13963.0,41185.0,6960513.0,29,6,2014,1.0,5.0,4.0,850100.0
7186,2019-05-07,1206351,307801.34,247198,3.0,2.0,2361.0,7500.0,306744.0,29,10,2016,0.0,3.0,2.0,281100.0
7203,2019-05-06,1205449,311307.39,258002,3.0,2.0,1790.0,1635.0,307915.0,61,35,2017,1.0,5.0,1.0,250900.0
7205,2019-05-06,1202408,308721.45,206911,3.0,2.0,1452.0,1451.0,285702.0,61,42,2018,1.0,4.5,1.0,200.0
7218,2019-05-06,1200942,242178.63,205000,3.0,2.0,1503.0,4092.0,280619.0,61,12,2016,1.0,6.0,1.0,236900.0
7232,2019-05-06,1201330,410383.17,323044,2.0,1.0,1461.0,9015.0,310627.0,61,15,2016,1.0,18.0,1.0,257900.0
7238,2019-05-06,1198407,3558401.86,1284495,6.0,5.0,4107.0,14250.0,2102665.0,61,3,2012,0.0,5.0,3.0,900.0
7246,2019-05-01,1202901,834394.15,373462,5.0,3.0,3082.0,7500.0,481718.0,33,24,2018,0.0,3.0,1.0,169100.0
7249,2019-05-01,1203836,29902.39,211553,4.0,3.0,3057.0,6000.0,335567.0,33,18,2018,1.0,3.0,1.0,14100.0
7251,2019-05-01,1206604,321800.83,306146,3.0,2.0,2387.0,7600.0,443523.0,33,28,2018,1.0,14.0,1.0,300100.0
7252,2019-05-01,1202900,12892459.74,5689949,0.0,31.0,21832.0,8800.0,1372261.0,33,33,2018,0.0,1.0,1.0,3000200.0
7270,2019-05-01,1206603,2384128.14,904711,4.0,4.0,3156.0,4402.0,1656995.0,33,32,2018,0.0,2.0,1.0,1250100.0
7271,2019-04-30,1205554,393219.09,304095,4.0,2.0,2082.0,8832.0,353257.0,41,11,2014,0.0,8.0,3.0,200.0
7295,2019-04-30,1206406,1327092.46,240402,2.0,1.0,1465.0,1600.0,939341.0,41,8,2013,0.0,10.0,1.0,140200.0
7299,2019-04-30,1206142,353999.9,308955,4.0,2.0,2005.0,6134.0,396011.0,41,7,2012,0.0,2.0,3.0,220100.0
7314,2019-04-29,1203893,270887.35,271064,3.0,2.0,1655.0,6720.0,364370.0,65,7,2014,0.0,5.0,2.0,300100.0
7324,2019-04-29,1186967,797284.39,372485,4.0,4.0,3136.0,8251.0,514687.0,65,19,2016,1.0,6.0,1.0,389000.0
7328,2019-04-29,1200164,195596.71,155319,3.0,2.0,1324.0,5000.0,235287.0,65,52,2018,0.0,2.0,1.0,170200.0
7339,2019-04-29,1200151,410267.03,231406,5.0,3.0,1980.0,7950.0,306725.0,65,49,2018,0.0,4.0,1.0,187000.0
7348,2019-04-29,1200225,329425.01,309150,4.0,2.0,1945.0,7875.0,395598.0,65,58,2018,1.0,4.0,1.0,310200.0
7349,2019-04-29,1206051,621862.04,260900,4.0,2.0,1665.0,16331.0,323893.0,65,64,2018,0.0,2.0,1.0,195600.0
7355,2019-04-29,1202407,332153.04,317912,4.0,2.0,2372.0,4750.0,405018.0,65,55,2018,1.0,3.0,1.0,314100.0
7360,2019-04-29,1199325,283083.67,202738,3.0,2.0,1788.0,8032.5,266132.0,65,13,2015,0.0,3.0,4.0,191000.0
7378,2019-04-24,1197603,189326.92,171720,3.0,2.0,1260.0,8720.0,215000.0,27,9,2016,0.0,3.0,9.0,195600.0
7397,2019-04-23,1201160,186295.91,181037,2.0,2.0,1100.0,4378.5,259099.0,19,8,2015,0.0,6.0,9.0,171900.0
7400,2019-04-23,1194397,749812.01,403214,4.0,3.0,2768.0,8775.0,707543.0,19,13,2016,0.0,3.0,4.0,511000.0
7403,2019-04-23,1199291,369719.89,124087,4.0,2.0,2252.0,8000.0,309420.0,19,18,2018,0.0,3.0,1.0,270100.0
7430,2019-04-22,1198946,711671.43,305001,4.0,3.0,2180.0,1495.0,383222.0,68,43,2017,1.0,3.0,3.0,287600.0
7438,2019-04-22,1203840,224929.64,188060,2.0,1.0,1025.0,2174.0,254700.0,68,23,2016,1.0,6.0,1.0,600.0
7454,2019-04-22,1198932,279197.49,218719,5.0,3.0,1958.0,7827.0,245000.0,68,50,2018,0.0,6.0,1.0,200400.0
7457,2019-04-22,1187241,337022.63,239245,3.0,2.0,1903.0,5547.0,289476.0,68,33,2017,1.0,3.0,1.0,2100.0
7466,2019-04-22,1205001,533474.3,222620,8.0,4.0,2594.0,5000.0,344640.0,68,6,2013,1.0,6.0,5.0,300100.0
7473,2019-04-22,1205450,263007.92,154849,2.0,1.0,1267.0,7950.0,226665.0,68,38,2017,0.0,9.0,1.0,22300.0
7475,2019-04-22,1199288,391148.9,361388,4.0,3.0,2417.0,6005.0,432098.0,68,22,2016,0.0,8.0,1.0,350100.0
7487,2019-04-17,1200683,422755.67,248954,3.0,2.0,1229.0,6696.8,343791.0,27,6,2016,0.0,5.0,8.0,220100.0
7490,2019-04-17,1201334,184970.59,143347,3.0,1.0,1000.0,1.0,163900.0,27,11,2017,1.0,5.0,1.0,145700.0
7496,2019-04-17,1200157,379933.35,215071,3.0,1.0,1048.0,6000.0,311739.0,27,27,2018,0.0,4.0,1.0,180300.0
7499,2019-04-17,1202885,258519.65,293605,3.0,2.0,1640.0,8625.0,374220.0,27,25,2018,0.0,2.0,1.0,240100.0
7503,2019-04-16,1194377,628370.61,186825,2.0,1.0,1040.0,10454.19,240468.0,15,5,2016,1.0,4.0,2.0,183600.0
7519,2019-04-15,1186787,507762.03,241827,4.0,2.0,2136.0,6898.0,293079.0,75,19,2015,1.0,5.5,1.0,186000.0
7525,2019-04-15,1199282,1245892.32,872726,4.0,3.0,4559.0,44431.2,1141263.0,75,50,2017,0.0,9.0,3.0,545300.0
7528,2019-04-15,1198587,389441.77,145376,3.0,1.0,1510.0,6360.0,314199.0,75,34,2016,0.0,7.0,1.0,230200.0
7537,2019-04-15,1185925,254095.05,258688,3.0,2.0,1534.0,9165.0,315360.0,75,12,2014,1.0,3.0,1.0,112900.0
7542,2019-04-15,1200473,393601.4,407978,4.0,2.0,2605.0,7574.0,508981.0,75,57,2018,1.0,4.0,1.0,200.0
7545,2019-04-15,1197569,451288.44,145465,4.0,2.0,1415.0,7623.0,383046.0,75,49,2017,1.0,2.0,3.0,330300.0
7548,2019-04-15,1200431,598548.27,297475,3.0,2.0,2151.0,5388.0,380945.0,75,59,2018,0.0,5.0,1.0,301600.0
7551,2019-04-15,1198428,305622.19,207349,3.0,2.0,1210.0,9975.0,276659.0,75,60,2018,0.0,4.0,1.0,232600.0
7557,2019-04-15,1184779,556770.65,521054,4.0,2.0,1658.0,22950.0,541816.0,75,46,2017,0.0,6.0,1.0,200100.0
7568,2019-04-15,1200399,1227222.31,607157,3.0,2.0,2249.0,39116.88,756251.0,75,32,2016,0.0,7.0,2.0,405100.0
7575,2019-04-15,1197916,304902.02,202001,2.0,2.0,1458.0,2735.0,260187.0,75,21,2016,1.0,8.5,1.0,205600.0
7586,2019-04-10,1199528,433500.16,386239,3.0,2.0,2248.0,8663.0,527772.0,33,8,2014,1.0,3.0,2.0,375100.0
7593,2019-04-10,1200637,607042.37,386676,6.0,4.0,2995.0,6365.0,508879.0,33,3,2009,0.0,3.0,6.0,321800.0
7599,2019-04-10,1201141,405460.26,334626,4.0,2.0,1998.0,7647.0,448113.0,33,11,2015,0.0,2.0,5.0,355000.0
7610,2019-04-10,1189822,480248.29,283627,4.0,3.0,2118.0,2120.0,416842.0,33,25,2018,1.0,5.0,1.0,28100.0
7617,2019-04-09,1205841,610617.41,422182,6.0,3.0,3148.0,6898.0,496015.0,24,7,2016,1.0,1.0,1.0,390400.0
7618,2019-04-09,1200673,207755.41,233576,3.0,2.0,1231.0,8250.0,269743.0,24,11,2017,0.0,3.0,4.0,160600.0
7619,2019-04-09,1191764,376538.03,264002,3.0,2.0,1357.0,7500.0,364773.0,24,8,2016,1.0,4.0,5.0,282100.0
7634,2019-04-09,1189725,253282.8,236500,3.0,2.0,1988.0,2337.0,303803.0,24,16,2017,1.0,5.0,1.0,241100.0
7647,2019-04-08,1199107,188153.66,146300,2.0,1.0,880.0,8025.0,200258.0,86,67,2018,0.0,2.0,2.0,77800.0
7650,2019-04-08,1200218,315390.91,284557,3.0,2.0,1533.0,5905.0,363537.0,86,32,2016,0.0,2.0,4.0,200.0
7661,2019-04-08,1191477,657947.93,285000,3.0,2.0,2080.0,2080.0,382912.0,86,6,2012,1.0,7.0,5.0,150100.0
7664,2019-04-08,1196717,410188.16,284014,3.0,2.0,1872.0,8720.0,330079.0,86,20,2015,0.0,6.0,5.0,275300.0
7671,2019-04-08,1195970,343439.58,253000,4.0,2.0,2102.0,1800.0,323532.0,86,15,2014,0.0,7.0,8.0,250100.0
7673,2019-04-08,1196760,227528.88,167774,3.0,1.0,988.0,10000.0,235095.0,86,63,2018,0.0,4.0,1.0,177100.0
7680,2019-04-08,1196718,589381.5,327142,3.0,2.0,2427.0,6480.0,390105.0,86,48,2017,0.0,6.0,3.0,279300.0
7681,2019-04-08,1202890,379254.58,308774,3.0,2.0,2106.0,9350.0,397393.0,86,59,2017,1.0,5.0,4.0,286900.0
7685,2019-04-08,1196757,257559.74,218476,2.0,1.0,1215.0,6000.0,309456.0,86,45,2017,0.0,7.0,1.0,1100.0
7700,2019-04-08,1198996,745325.8,513544,3.0,2.0,2936.0,18360.0,678171.0,86,56,2017,1.0,7.0,2.0,50100.0
7701,2019-04-08,1192731,636236.83,229999,3.0,2.0,1298.0,7600.0,390200.0,86,38,2016,0.0,11.0,1.0,400.0
7707,2019-04-08,1199289,331263.04,275131,4.0,1.0,1128.0,8025.0,351075.0,86,54,2017,0.0,5.0,1.0,281300.0
7714,2019-04-03,1200474,339157.06,218358,3.0,2.0,2214.0,6396.0,278647.0,57,33,2017,1.0,2.0,1.0,900.0
7719,2019-04-03,1200224,271035.1,194355,3.0,2.0,1484.0,6300.0,181430.0,57,38,2017,0.0,5.0,1.0,181600.0
7720,2019-04-03,1200395,614823.5,349532,4.0,3.0,2421.0,5505.0,447266.0,57,11,2014,0.0,6.0,1.0,343000.0
7733,2019-04-03,1201052,1296074.64,466657,4.0,3.0,3067.0,66211.2,506430.0,57,12,2014,0.0,4.0,1.0,169100.0
7735,2019-04-03,1200162,340007.43,200945,4.0,2.0,2250.0,10800.0,292724.0,57,8,2014,0.0,9.0,1.0,76900.0
7738,2019-04-03,1200161,735752.01,655148,4.0,2.0,3456.0,37897.2,807335.0,57,55,2018,1.0,3.0,3.0,200.0
7740,2019-04-03,1200495,471606.54,282869,3.0,2.0,1574.0,6797.0,279591.0,57,20,2016,0.0,4.0,1.0,220100.0
7741,2019-04-03,1199337,495567.0,328388,4.0,3.0,1765.0,7732.0,403834.0,57,32,2017,0.0,7.0,3.0,275600.0
7742,2019-04-03,1187713,400937.31,312641,3.0,3.0,1907.0,8250.0,367956.0,57,21,2016,0.0,6.0,1.0,276100.0
7748,2019-04-03,1200168,250173.89,253000,4.0,2.0,2201.0,2337.0,309176.0,57,48,2018,1.0,5.0,1.0,1600.0
7750,2019-04-03,1199342,525411.02,567720,6.0,4.0,4908.0,17424.0,728945.0,57,13,2015,0.0,5.0,3.0,487100.0
7771,2019-04-02,1181799,348546.52,247287,2.0,2.0,1408.0,5055.0,352510.0,24,9,2016,1.0,6.0,1.0,358166.28
7776,2019-04-02,1181798,439980.67,232141,3.0,2.0,1624.0,5500.0,329649.0,24,17,2017,0.0,11.0,1.0,260200.0
7781,2019-04-02,1199458,368043.75,280943,4.0,3.0,2422.0,8196.0,355036.0,24,7,2015,0.0,2.0,3.0,280100.0
7785,2019-04-02,1199989,360598.81,271789,3.0,2.0,1581.0,4866.0,365511.0,24,23,2018,0.0,3.0,1.0,331200.0
7803,2019-04-01,1200418,657104.96,378368,4.0,2.0,2496.0,9296.16,493848.0,80,12,2014,1.0,9.0,2.0,290200.0
7805,2019-04-01,1197825,675479.21,311239,4.0,3.0,1819.0,4433.0,393856.0,80,25,2017,1.0,6.0,2.0,400.0
7806,2019-04-01,1195934,480187.3,319417,3.0,1.0,1800.0,8480.0,413671.0,80,41,2017,0.0,3.0,1.0,4100.0
7807,2019-04-01,1182188,348841.15,271068,2.0,1.0,1173.0,6240.0,389124.0,80,21,2016,0.0,3.0,1.0,267700.0
7811,2019-04-01,1196695,230167.47,187811,3.0,2.0,1308.0,7875.0,251473.0,80,76,2018,0.0,4.0,1.0,192100.0
7815,2019-04-01,1186683,331026.08,258609,4.0,2.0,2048.0,16875.0,367629.0,80,39,2017,1.0,4.0,1.0,291100.0
7818,2019-04-01,1187221,658325.26,570824,3.0,3.0,4491.0,10862.0,801456.0,80,34,2017,1.0,6.0,1.0,400300.0
7839,2019-04-01,1186576,300235.0,205000,4.0,2.0,1814.0,8305.0,280163.0,80,38,2017,0.0,2.0,2.0,200.0
7847,2019-04-01,1195182,596061.97,327151,5.0,2.0,2043.0,5143.0,414868.0,80,32,2017,1.0,4.0,2.0,283200.0
7850,2019-04-01,1199691,596459.78,283713,3.0,2.0,1354.0,5250.0,389700.0,80,6,2012,1.0,4.0,6.0,260200.0
7859,2019-04-01,1198320,416312.41,201641,3.0,2.0,1223.0,2883.0,286789.0,80,44,2017,1.0,4.0,1.0,4100.0
7866,2019-03-27,1197729,241203.22,233794,3.0,2.0,1741.0,10000.0,343400.0,45,6,2012,1.0,4.0,4.0,112900.0
7869,2019-03-27,1199206,240251.63,180000,2.0,2.0,1032.0,2205.0,226278.0,45,20,2016,1.0,8.0,2.0,173900.0
7872,2019-03-27,1197424,299432.8,354282,3.0,2.0,1798.0,6006.28,478954.0,45,11,2014,0.0,6.0,4.0,260100.0
7883,2019-03-27,1197966,246691.62,250000,3.0,2.0,1929.0,1820.0,306506.0,45,15,2016,1.0,6.0,5.0,240300.0
7885,2019-03-27,1199284,876930.07,491801,5.0,4.0,4066.0,13500.0,389800.0,45,44,2018,0.0,5.0,1.0,230600.0
7889,2019-03-27,1198589,196077.7,180703,2.0,1.0,1162.0,7500.0,244549.0,45,13,2016,0.0,7.0,1.0,120100.0
7890,2019-03-27,1197614,353730.91,340286,3.0,2.0,1225.0,5614.0,360931.0,45,8,2012,1.0,5.0,6.0,260100.0
7898,2019-03-27,1194410,565589.94,307689,3.0,2.0,2038.0,9350.0,400264.0,45,9,2013,1.0,11.0,4.0,298000.0
7905,2019-03-26,1194788,764681.52,548101,4.0,3.0,2720.0,14767.0,675903.0,22,1,2007,0.0,3.0,7.0,381000.0
7911,2019-03-26,1198251,400755.7,94045,4.0,3.0,1592.0,2007.0,244900.0,22,2,2009,1.0,5.0,4.0,160600.0
7913,2019-03-26,1185995,766338.54,367567,4.0,3.0,2426.0,5250.0,439926.0,22,15,2017,1.0,5.0,1.0,261000.0
7916,2019-03-26,1185733,718236.18,335696,4.0,2.0,2366.0,19689.0,404413.0,22,5,2015,0.0,6.0,1.0,304000.0
7917,2019-03-26,1198566,203752.28,374580,3.0,2.0,1800.0,10500.0,277152.0,22,22,2018,0.0,1.0,1.0,1100.0
7918,2019-03-26,1185714,368588.63,607092,3.0,3.0,2220.0,51500.0,371415.0,22,10,2016,1.0,4.0,1.0,77800.0
7924,2019-03-25,1193493,241086.53,242611,2.0,1.0,1118.0,6800.0,316494.0,63,3,2009,0.0,4.0,6.0,221600.0
7940,2019-03-25,1196752,274701.89,207001,4.0,3.0,1832.0,1896.0,250336.0,63,58,2018,1.0,4.0,1.0,200.0
7943,2019-03-25,1196706,485189.52,359854,4.0,2.0,2985.0,6750.0,563098.0,63,14,2015,0.0,5.0,3.0,408100.0
7945,2019-03-25,1188104,496206.29,371485,3.0,2.0,1545.0,5000.0,562115.0,63,40,2017,0.0,4.0,2.0,240100.0
7948,2019-03-25,1195374,249634.65,198602,4.0,2.0,1416.0,7500.0,258926.0,63,48,2018,0.0,10.0,1.0,77800.0
7952,2019-03-25,1196702,1234660.54,887218,4.0,3.0,2785.0,14200.0,1301643.0,63,45,2017,1.0,8.0,1.0,660000.0
7968,2019-03-25,1191531,524285.67,392501,4.0,2.0,2947.0,16342.0,502545.0,63,4,2010,1.0,3.0,3.0,345800.0
7971,2019-03-25,1195376,153165.97,149959,2.0,1.0,1093.0,6525.0,220542.0,63,57,2018,0.0,6.0,1.0,148000.0
7975,2019-03-25,1194566,465179.32,180843,3.0,2.0,1444.0,6200.0,192136.0,63,15,2015,0.0,3.0,10.0,197100.0
7976,2019-03-25,1195772,464742.61,278050,3.0,2.0,1391.0,6416.0,367547.0,63,25,2016,1.0,8.0,2.0,265100.0
7977,2019-03-25,1198295,388758.98,245074,3.0,1.0,1717.0,5450.0,325460.0,63,41,2017,0.0,4.0,1.0,268100.0
7979,2019-03-20,1193162,440836.76,432309,4.0,3.0,2878.0,7244.0,519316.0,11,3,2015,0.0,3.0,7.0,371100.0
7986,2019-03-20,1191060,526768.89,412618,6.0,4.0,3072.0,4200.0,456146.0,11,4,2016,1.0,1.0,1.0,400100.0
