,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,Lot Size,ZEstimate,Day Count,Place in Line,Court Year,Association Binary,Defendant Count,Previous Auctions,Sold Amount
12652,2018-07-26,1159969,900872.52,427448,4.0,3.0,3163.0,8025.0,793000.0,50,5,2010,0.0,5.0,1.0,535000.0
12655,2018-07-25,1150909,570264.53,298836,3.0,2.0,2058.0,7420.0,349443.0,51,14,2016,1.0,7.0,1.0,280200.0
12657,2018-07-25,1159463,705155.89,386729,4.0,2.0,2116.0,2880.0,538596.0,51,35,2017,1.0,5.0,2.0,1700.0
12666,2018-07-25,1161398,451362.03,230261,3.0,2.0,1548.0,15600.0,500862.0,51,10,2015,0.0,2.0,1.0,256100.0
12676,2018-07-25,1149978,220792.81,174954,4.0,1.0,1056.0,7500.0,231345.0,51,21,2016,0.0,12.0,5.0,196500.0
12678,2018-07-25,1158804,109848.95,252734,3.0,2.0,1435.0,11141.0,260076.0,51,3,2009,1.0,7.0,3.0,194700.0
12682,2018-07-25,1159462,163704.8,126684,3.0,2.0,1119.0,7510.0,216625.0,51,51,2018,1.0,4.0,1.0,142600.0
12684,2018-07-25,1149977,514345.43,341222,4.0,2.0,1980.0,4628.0,364720.0,51,6,2012,1.0,12.0,7.0,250100.0
12685,2018-07-25,1159316,407812.69,318475,4.0,2.0,1680.0,6300.0,401243.0,51,33,2017,0.0,1.0,1.0,305000.0
12686,2018-07-25,1159321,324951.39,312764,3.0,2.0,1978.0,5838.0,358251.0,51,17,2016,1.0,5.0,3.0,283100.0
12687,2018-07-25,1159319,319566.69,303414,4.0,2.0,2350.0,6534.0,326898.0,51,13,2016,0.0,1.0,1.0,256200.0
12693,2018-07-25,1150586,589632.17,272704,3.0,1.0,1432.0,8918.0,350074.0,51,45,2017,0.0,2.0,1.0,300.0
12696,2018-07-25,1159320,417466.85,283041,3.0,2.0,1673.0,4750.0,336489.0,51,40,2017,1.0,5.0,1.0,262700.0
12710,2018-07-24,1160024,381113.53,174250,3.0,3.0,1724.0,2122.0,202345.0,87,36,2017,1.0,7.0,2.0,167600.0
12719,2018-07-24,1155479,186844.52,175881,3.0,2.0,1233.0,11250.0,238679.0,87,33,2017,0.0,7.0,2.0,183100.0
12726,2018-07-24,1155465,255823.57,279489,3.0,2.0,1830.0,8400.0,340902.0,87,29,2017,0.0,3.0,2.0,270500.0
12727,2018-07-24,1155118,650255.11,378227,3.0,3.0,2551.0,7568.0,471628.0,87,8,2015,0.0,6.0,3.0,373100.0
12729,2018-07-24,1160530,123600.66,240591,3.0,2.0,3034.0,10725.0,325756.0,87,2,2012,0.0,2.0,4.0,198200.0
12732,2018-07-24,1145553,541070.61,523426,4.0,2.0,3022.0,20287.0,698663.0,87,24,2016,0.0,7.0,1.0,499700.0
12736,2018-07-24,1155457,581799.63,424181,4.0,3.0,2981.0,9930.0,541634.0,87,42,2017,0.0,4.0,2.0,448700.0
12737,2018-07-24,1159431,255004.82,340862,3.0,2.0,1476.0,5000.0,512277.0,87,5,2014,0.0,10.0,9.0,390200.0
12772,2018-07-23,1154739,455308.49,321501,3.0,2.0,1586.0,5400.0,498630.0,50,12,2013,0.0,5.0,3.0,317200.0
12781,2018-07-23,1159296,442413.61,245204,4.0,2.0,1478.0,8250.0,264065.0,50,24,2016,1.0,3.0,3.0,100.0
12790,2018-07-23,1154974,98985.2,79706,2.0,2.0,1170.0,3600.0,115283.0,50,8,2013,1.0,6.0,3.0,46900.0
12797,2018-07-20,1158271,595311.04,357995,2.0,2.0,1242.0,7000.0,539543.0,24,9,2015,0.0,1.0,3.0,500100.0
12799,2018-07-20,1158203,254695.89,170017,3.0,2.0,1502.0,7500.0,301928.0,24,1,2008,0.0,12.0,7.0,280200.0
12800,2018-07-20,1155973,986056.22,307310,4.0,3.0,3238.0,9252.0,556733.0,24,14,2016,1.0,4.0,3.0,10100.0
12805,2018-07-20,1158821,855261.39,758766,5.0,4.0,4805.0,17614.0,908787.0,24,18,2017,0.0,3.0,3.0,593100.0
12817,2018-07-19,1159749,308913.32,212424,3.0,2.0,1371.0,5665.0,250305.0,64,13,2016,0.0,3.0,2.0,14100.0
12820,2018-07-19,1152958,286132.63,218479,3.0,2.0,1636.0,5013.0,398148.0,64,22,2018,0.0,2.0,1.0,100100.0
12822,2018-07-19,1158827,302446.28,246000,2.0,2.0,1470.0,1692.0,289835.0,64,1,2011,1.0,6.0,4.0,215000.0
12823,2018-07-19,1158823,223772.46,248495,3.0,2.0,1678.0,9560.0,269104.0,64,12,2016,0.0,9.0,7.0,187100.0
12826,2018-07-19,1148845,157419.36,22402,3.0,1.0,1132.0,12297.6,227971.0,64,14,2016,0.0,4.0,3.0,152400.0
12827,2018-07-19,1145084,161772.06,226324,2.0,2.0,1216.0,7150.0,297106.0,64,4,2013,1.0,2.0,1.0,179400.0
12828,2018-07-19,1158814,177744.77,235331,3.0,2.0,1170.0,8442.0,281076.0,64,20,2017,0.0,3.0,3.0,230200.0
12829,2018-07-19,1158825,404539.73,249334,3.0,2.0,1848.0,4591.0,332349.0,64,2,2013,1.0,4.0,4.0,272800.0
12831,2018-07-19,1143612,236612.38,178639,2.0,1.0,925.0,7875.0,230826.0,64,3,2013,0.0,7.0,3.0,186100.0
12832,2018-07-19,1158815,162921.0,156792,2.0,1.0,1180.0,7000.0,211680.0,64,18,2017,0.0,1.0,6.0,141800.0
12841,2018-07-18,1134217,401954.58,248981,4.0,3.0,2330.0,7366.0,353384.0,52,8,2011,1.0,4.0,1.0,189100.0
12846,2018-07-18,1149236,196713.92,205795,3.0,1.0,1200.0,9375.0,237474.0,52,37,2017,0.0,5.0,1.0,180100.0
12849,2018-07-18,1158841,557432.72,350087,4.0,3.0,2682.0,5349.0,534405.0,52,10,2013,1.0,8.0,1.0,2300.0
12855,2018-07-18,1158848,114018.96,136112,3.0,1.0,784.0,5250.0,151385.0,52,17,2014,0.0,3.0,1.0,1100.0
12858,2018-07-18,1158881,241060.36,172134,4.0,2.0,1925.0,7500.0,262624.0,52,44,2017,0.0,3.0,1.0,191100.0
12866,2018-07-18,1158597,299772.94,315969,3.0,2.0,2158.0,8320.0,329235.0,52,32,2017,0.0,7.0,1.0,242100.0
12872,2018-07-18,1158688,1203973.09,674625,5.0,3.0,3548.0,7840.0,641794.0,52,24,2016,1.0,3.0,1.0,320100.0
12873,2018-07-18,1157716,296098.77,303263,4.0,2.0,1864.0,11900.0,446069.0,52,9,2012,0.0,4.0,3.0,380100.0
12894,2018-07-17,1157675,115105.63,202784,3.0,1.0,1960.0,5250.0,223116.0,24,20,2017,0.0,2.0,3.0,131100.0
12896,2018-07-17,1158194,172759.07,270526,2.0,1.0,1395.0,6900.0,297534.0,24,5,2013,0.0,2.0,6.0,231800.0
12902,2018-07-16,1143880,799904.54,854154,3.0,2.0,3523.0,15330.0,467700.0,60,28,2016,0.0,7.0,1.0,730200.0
12904,2018-07-16,1153750,731011.07,345311,4.0,2.0,2595.0,6000.0,426207.0,60,3,2011,1.0,8.0,7.0,312600.0
12916,2018-07-16,1159347,777511.83,312698,6.0,4.0,3572.0,6000.0,372521.0,60,52,2017,1.0,2.5,4.0,295100.0
12923,2018-07-16,1155441,262352.79,226495,3.0,1.0,1850.0,7500.0,295675.0,60,44,2017,0.0,2.0,1.0,236000.0
12924,2018-07-16,1153507,371626.86,275302,2.0,2.0,1671.0,4600.0,340002.0,60,4,2012,1.0,4.0,5.0,227100.0
12928,2018-07-16,1153754,217625.55,173785,2.0,1.0,1102.0,5250.0,190842.0,60,19,2015,0.0,8.0,9.0,120300.0
12929,2018-07-16,1155440,445339.43,302640,4.0,2.0,1953.0,7530.0,389881.0,60,59,2017,0.0,1.0,1.0,287700.0
12943,2018-07-16,1149141,75648.69,150000,3.0,2.0,1120.0,2610.0,156866.0,60,22,2015,1.0,3.0,1.0,130100.0
12944,2018-07-16,1157576,359035.88,157250,3.0,1.0,1355.0,9975.0,284155.0,60,6,2012,0.0,2.0,1.0,188100.0
12946,2018-07-16,1156518,564976.29,246199,2.0,1.0,1408.0,8340.0,300834.0,60,46,2017,0.0,7.0,3.0,202300.0
12948,2018-07-16,1155044,538963.42,370906,3.0,2.0,3166.0,92782.8,556600.0,60,1,2009,0.0,3.0,7.0,2100.0
12949,2018-07-16,1153841,232672.87,292836,4.0,3.0,1560.0,7245.0,266921.0,60,17,2015,1.0,16.0,5.0,258400.0
12953,2018-07-16,1153837,314112.14,232705,3.0,2.0,1520.0,2304.0,262610.0,60,15,2014,0.0,5.0,3.0,217100.0
12955,2018-07-16,1159139,279318.82,183252,3.0,2.0,1205.0,5299.0,233555.0,60,39,2017,1.0,4.0,1.0,177800.0
12958,2018-07-13,1158410,313650.36,251355,3.0,1.0,1261.0,6500.0,346626.0,42,36,2017,1.0,1.0,1.0,275200.0
12960,2018-07-13,1156473,97333.37,220468,3.0,2.0,1688.0,7504.0,224158.0,42,24,2016,1.0,6.0,7.0,196100.0
12968,2018-07-13,1158421,36374.78,144868,2.0,1.0,928.0,8337.5,178071.0,42,42,2018,0.0,1.0,1.0,105100.0
12974,2018-07-13,1158863,576802.37,292925,3.0,2.0,2048.0,4263.0,356225.0,42,25,2016,1.0,4.0,1.0,272200.0
12977,2018-07-13,1159047,546784.95,275540,6.0,3.0,3199.0,6565.0,453740.0,42,23,2016,0.0,2.0,2.0,349800.0
12978,2018-07-13,1156976,246691.62,250000,3.0,2.0,1929.0,1820.0,302908.0,42,20,2016,1.0,6.0,5.0,250600.0
12985,2018-07-13,1158124,453448.57,250392,3.0,2.0,1419.0,7500.0,286868.0,42,3,2010,0.0,8.0,5.0,190200.0
13014,2018-07-12,1155943,556029.38,421951,5.0,4.0,3137.0,6162.0,495192.0,85,10,2012,1.0,11.0,8.0,409200.0
13016,2018-07-12,1156855,290480.42,253341,4.0,2.0,1586.0,7500.0,299064.0,85,9,2012,1.0,2.0,1.0,230100.0
13022,2018-07-12,1156450,264424.08,251466,3.0,2.0,1705.0,4212.0,333976.0,85,19,2016,0.0,6.0,2.0,273100.0
13023,2018-07-12,1148213,266464.59,270716,3.0,2.0,1685.0,9610.0,309627.0,85,11,2012,1.0,19.0,1.0,245100.0
13030,2018-07-12,1157021,85353.1,153718,2.0,1.0,792.0,6000.0,187779.0,85,33,2017,0.0,3.0,1.0,97000.0
13031,2018-07-12,1156838,1011806.56,299035,4.0,2.0,1688.0,11250.0,447781.0,85,16,2016,0.0,4.0,1.0,275100.0
13034,2018-07-11,1153374,235506.35,98298,4.0,3.0,1322.0,7500.0,257688.0,35,31,2017,0.0,3.0,2.0,200100.0
13035,2018-07-11,1157138,103772.13,107508,3.0,2.0,1840.0,4197.0,321814.0,35,8,2012,1.0,7.0,3.0,229100.0
13042,2018-07-11,1158829,285762.35,238000,2.0,2.0,1352.0,1692.0,288673.0,35,6,2011,1.0,7.0,4.0,225300.0
13053,2018-07-11,1147923,301712.98,253597,3.0,2.0,2437.0,7875.0,296842.0,35,9,2014,0.0,1.0,10.0,240600.0
13056,2018-07-11,1160048,583762.64,334437,3.0,2.0,1980.0,7500.0,363977.0,35,29,2017,0.0,11.0,1.0,234000.0
13057,2018-07-11,1158985,181821.54,173467,3.0,2.0,1385.0,7875.0,261677.0,35,20,2016,0.0,5.0,1.0,192000.0
13058,2018-07-11,1147989,560802.7,267350,2.0,1.0,1136.0,5600.0,378056.0,35,5,2011,0.0,3.0,1.0,309100.0
13060,2018-07-11,1153342,519745.29,282560,4.0,2.0,1944.0,4223.0,298149.0,35,3,2009,1.0,4.0,4.0,295100.0
13061,2018-07-11,1152989,628233.73,238658,4.0,3.0,3058.0,5000.0,302210.0,35,24,2016,1.0,4.0,3.0,240100.0
13064,2018-07-10,1142882,655460.2,302883,4.0,3.0,2736.0,6300.0,433407.0,22,22,2017,1.0,4.5,1.0,360100.0
13068,2018-07-10,1147952,620966.39,360933,4.0,3.0,2106.0,16354.0,414057.0,22,12,2016,0.0,11.0,1.0,11300.0
13077,2018-07-10,1151286,272016.59,325065,4.0,3.0,2530.0,12500.0,294247.0,22,16,2017,0.0,3.0,2.0,227000.0
13078,2018-07-10,1156966,421158.63,307514,4.0,2.0,2200.0,9375.0,352170.0,22,2,2009,0.0,2.0,5.0,277100.0
13082,2018-07-09,1156787,262836.13,254255,3.0,2.0,1418.0,21904.0,252818.0,45,28,2016,0.0,3.0,3.0,200700.0
13085,2018-07-09,1157017,373368.48,392874,4.0,2.0,1973.0,13329.0,429723.0,45,1,2006,0.0,2.0,1.0,600100.0
13090,2018-07-09,1152761,405460.26,334626,4.0,2.0,1998.0,7647.0,432564.0,45,13,2015,0.0,2.0,5.0,386600.0
13104,2018-07-09,1157011,460037.33,337120,2.0,1.0,2154.0,7500.0,407857.0,45,8,2013,0.0,7.0,6.0,320100.0
13105,2018-07-09,1152789,627277.59,470897,3.0,4.0,2206.0,15920.0,596848.0,45,12,2015,0.0,2.0,2.0,380600.0
13116,2018-07-09,1152756,228430.61,177600,2.0,2.0,1345.0,4250.0,228937.0,45,27,2016,1.0,13.0,1.0,174100.0
13119,2018-07-06,1156418,947895.53,388239,5.0,3.0,2921.0,5650.0,693569.0,62,40,2017,0.0,10.0,2.0,325100.0
13127,2018-07-06,1156773,772350.24,658918,2.0,2.0,1365.0,11400.0,707897.0,62,36,2016,0.0,7.0,3.0,400100.0
13132,2018-07-06,1154976,737434.9,368065,3.0,1.0,1371.0,5350.0,492203.0,62,3,2009,0.0,3.0,2.0,341800.0
13133,2018-07-06,1156481,35532.77,158474,4.0,1.0,915.0,5000.0,234560.0,62,47,2017,0.0,4.0,1.0,116000.0
13148,2018-07-06,1155991,375111.41,265681,3.0,2.0,2151.0,4950.0,374661.0,62,54,2017,1.0,4.0,1.0,350100.0
13155,2018-07-06,1156524,498181.66,379503,4.0,2.0,2509.0,10130.0,504659.0,62,42,2017,1.0,4.0,1.0,385100.0
13157,2018-07-06,1155151,861637.13,575297,4.0,2.0,3044.0,8104.0,647847.0,62,8,2012,0.0,3.0,5.0,501300.0
13158,2018-07-06,1156531,245514.61,254151,4.0,2.0,1475.0,3402.0,327167.0,62,45,2017,0.0,11.0,3.0,272200.0
13164,2018-07-06,1156084,523176.53,255754,3.0,2.0,2445.0,5000.0,315832.0,62,53,2017,1.0,6.0,1.0,313100.0
13177,2018-07-06,1154979,361053.78,301099,4.0,2.0,2212.0,7494.0,370853.0,62,28,2016,1.0,5.0,3.0,370100.0
13183,2018-07-05,1152688,855298.89,488139,3.0,2.0,2165.0,5650.0,751851.0,22,14,2017,1.0,3.0,1.0,1100.0
13194,2018-07-05,1157221,154919.57,186088,2.0,1.0,1530.0,11644.0,332600.0,22,19,2017,0.0,1.0,1.0,160500.0
13204,2018-07-03,1147375,326535.3,186414,4.0,2.0,1475.0,8047.0,260162.0,39,35,2016,0.0,8.0,1.0,204200.0
13208,2018-07-03,1146524,263376.0,117403,3.0,2.0,1515.0,4080.0,273794.0,39,32,2016,1.0,9.0,3.0,219400.0
13212,2018-07-03,1155911,363491.52,250138,3.0,2.0,1691.0,8305.0,332206.0,39,27,2016,0.0,11.0,3.0,231200.0
13215,2018-07-03,1157053,771109.07,396171,5.0,2.0,2289.0,8904.0,470080.0,39,25,2016,1.0,2.0,1.0,260100.0
13224,2018-07-03,1155972,162030.17,215318,3.0,1.0,1528.0,6900.0,259020.0,39,23,2016,0.0,5.0,2.0,170600.0
13228,2018-07-03,1155913,633786.52,310506,4.0,3.0,2646.0,5000.0,398838.0,39,3,2009,1.0,3.0,3.0,292200.0
13237,2018-07-02,1145887,421745.28,280291,3.0,2.0,1698.0,4500.0,357381.0,32,17,2015,1.0,4.0,3.0,286100.0
13238,2018-07-02,1156469,311573.6,207001,4.0,3.0,1832.0,1903.0,278942.0,32,30,2017,1.0,3.0,2.0,206700.0
13239,2018-07-02,1146779,413128.72,248875,3.0,2.0,1511.0,1516.0,316600.0,32,27,2017,1.0,5.0,1.0,265300.0
13245,2018-07-02,1146172,509598.25,419190,3.0,2.0,2244.0,10000.0,603590.0,32,11,2014,1.0,4.0,2.0,416800.0
13247,2018-07-02,1141327,383823.38,325324,5.0,3.0,2226.0,8000.0,411905.0,32,18,2015,0.0,4.0,2.0,100.0
13248,2018-07-02,1153846,370899.3,295839,3.0,2.0,1706.0,7875.0,356481.0,32,3,2009,1.0,4.0,2.0,262800.0
13255,2018-07-02,1151305,560105.18,237336,3.0,2.0,1728.0,1820.0,292033.0,32,22,2016,1.0,3.0,3.0,236800.0
13258,2018-07-02,1151307,750320.8,467720,5.0,4.0,3650.0,5646.0,617899.0,32,1,2008,0.0,4.0,1.0,400100.0
13259,2018-07-02,1153852,468048.66,622367,3.0,2.0,2619.0,9375.0,585492.0,32,6,2010,0.0,3.0,5.0,500000.0
13263,2018-06-29,1150931,339249.43,210026,3.0,2.0,1527.0,7575.0,264287.0,23,5,2012,1.0,4.0,2.0,208100.0
13267,2018-06-29,1153490,489189.02,270594,3.0,2.0,2126.0,5000.0,347885.0,23,17,2016,0.0,6.0,4.0,335100.0
13274,2018-06-29,1141435,748341.99,354967,3.0,2.0,2070.0,1.0,444117.0,23,3,2011,0.0,2.0,1.0,345000.0
13283,2018-06-28,1145301,414127.31,337716,3.0,2.0,2234.0,9150.0,423123.0,11,1,2013,0.0,10.0,5.0,323100.0
13286,2018-06-28,1141575,342655.23,235090,3.0,2.0,1465.0,8775.0,287056.0,11,3,2015,1.0,7.0,1.0,234600.0
13288,2018-06-28,1141579,334394.61,215203,3.0,2.0,1130.0,2627.0,303416.0,11,7,2016,1.0,2.0,1.0,252200.0
13289,2018-06-28,1147194,149664.25,186292,3.0,1.0,1413.0,6864.0,224714.0,11,6,2016,1.0,1.0,3.0,180100.0
13292,2018-06-28,1141179,396023.92,201564,3.0,2.0,1369.0,3472.0,242085.0,11,11,2017,1.0,7.0,1.0,192900.0
13293,2018-06-28,1135373,336824.57,230875,3.0,2.0,1780.0,2200.0,281116.0,11,8,2017,1.0,7.0,2.0,225700.0
13296,2018-06-27,1141791,639174.35,229983,4.0,2.0,2326.0,5845.0,282702.0,54,14,2014,1.0,4.0,1.0,220500.0
13297,2018-06-27,1141790,567442.22,164000,3.0,2.0,1447.0,1750.0,209834.0,54,10,2014,1.0,72.0,1.0,170200.0
13303,2018-06-27,1155301,39795.26,185078,2.0,1.0,1209.0,5040.0,205877.0,54,9,2013,0.0,18.0,1.0,111300.0
13305,2018-06-27,1153842,100960.72,215000,3.0,2.0,1276.0,2065.0,260174.0,54,15,2015,1.0,4.0,2.0,107600.0
13306,2018-06-27,1154170,439180.17,461944,2.0,2.0,1495.0,5650.0,492500.0,54,8,2013,0.0,5.0,3.0,462000.0
13321,2018-06-25,1150912,354334.81,194100,2.0,1.0,1015.0,2065.0,239662.0,53,48,2017,1.0,5.0,1.0,195500.0
13326,2018-06-25,1150647,220660.55,70290,2.0,1.0,1227.0,6300.0,228695.0,53,34,2016,0.0,5.0,1.0,160300.0
13330,2018-06-25,1150923,86055.62,215203,3.0,2.0,1639.0,7875.0,263996.0,53,46,2017,0.0,4.0,1.0,212400.0
13334,2018-06-25,1154171,164617.6,177788,4.0,2.0,2261.0,7314.0,344710.0,53,49,2017,0.0,3.0,3.0,191000.0
13336,2018-06-25,1151134,344132.36,199175,4.0,2.0,1618.0,5267.0,356037.0,53,31,2016,1.0,10.5,3.0,285600.0
13340,2018-06-22,1155958,395018.52,160732,3.0,1.0,1041.0,7750.0,193735.0,39,38,2017,1.0,3.0,1.0,15600.0
13347,2018-06-22,1153409,126869.81,192319,3.0,2.0,1496.0,7000.0,251396.0,39,37,2017,0.0,5.0,1.0,196100.0
13357,2018-06-22,1153406,326989.98,209196,4.0,2.0,1518.0,8207.5,262022.0,39,21,2016,1.0,3.0,3.0,208300.0
13368,2018-06-22,1154978,536356.24,246446,4.0,2.0,2364.0,6319.0,419283.0,39,8,2015,0.0,3.0,3.0,11100.0
13392,2018-06-20,1152962,482712.52,316382,4.0,3.0,2032.0,5071.0,388008.0,47,8,2012,1.0,6.0,4.0,318000.0
13395,2018-06-20,1152247,334831.1,212297,4.0,2.0,1553.0,6027.0,261960.0,47,10,2013,0.0,3.0,2.0,241300.0
13396,2018-06-20,1152067,234496.61,280241,4.0,3.0,2372.0,8849.0,294723.0,47,21,2016,0.0,3.0,9.0,215000.0
13397,2018-06-20,1149577,270965.91,306316,4.0,2.0,2060.0,4840.0,351172.0,47,3,2009,1.0,4.0,1.0,298600.0
13410,2018-06-20,1149534,482688.49,316122,3.0,1.0,1461.0,9007.0,397475.0,47,2,2009,0.0,1.0,9.0,305400.0
13411,2018-06-20,1152626,285137.49,168014,2.0,1.0,1111.0,7500.0,224471.0,47,25,2016,0.0,4.0,2.0,284100.0
13414,2018-06-20,1152251,388000.82,233000,3.0,2.0,1758.0,1521.0,287550.0,47,24,2016,1.0,4.0,2.0,250100.0
13417,2018-06-20,1152377,941430.77,480690,3.0,2.0,2640.0,15065.0,626392.0,47,18,2016,1.0,4.0,3.0,430100.0
13419,2018-06-20,1153423,325964.27,255240,3.0,2.0,1744.0,16675.0,303297.0,47,32,2016,0.0,4.0,2.0,229100.0
13420,2018-06-20,1154176,430461.63,355173,3.0,2.0,1578.0,7500.0,383964.0,47,26,2016,0.0,5.0,1.0,317800.0
13425,2018-06-20,1152255,651134.79,480211,4.0,2.0,2885.0,5865.0,554117.0,47,16,2016,1.0,4.0,6.0,350100.0
13426,2018-06-20,1153834,264150.7,238324,3.0,2.0,1444.0,7950.0,282598.0,47,41,2017,0.0,2.0,3.0,16100.0
13427,2018-06-20,1157131,148629.16,192620,3.0,1.0,1248.0,7700.0,188168.0,47,20,2016,0.0,6.0,1.0,122400.0
13432,2018-06-20,1154177,203572.42,222521,3.0,2.0,1482.0,7500.0,261530.0,47,11,2014,0.0,4.0,1.0,217600.0
13434,2018-06-20,1153421,259005.88,183553,3.0,2.0,1169.0,9775.0,259489.0,47,44,2017,0.0,3.0,1.0,204700.0
13449,2018-06-18,1148616,567701.84,389997,5.0,4.0,2952.0,5115.0,466338.0,68,23,2014,0.0,4.0,3.0,379100.0
13451,2018-06-18,1148605,295864.43,204997,4.0,2.0,2382.0,8240.0,361607.0,68,12,2012,0.0,2.0,2.0,300100.0
13473,2018-06-18,1149119,345893.63,306232,3.0,2.0,1666.0,7740.0,344406.0,68,37,2016,0.0,2.0,1.0,276300.0
13476,2018-06-18,1153476,779858.08,604429,12.0,12.0,12424.0,16750.0,280000.0,68,35,2016,1.0,5.0,4.0,781100.0
13481,2018-06-18,1154760,2169381.05,685000,0.0,0.0,6150.0,20250.0,151300.0,68,14,2012,0.0,4.0,1.0,200400.0
13483,2018-06-18,1155280,803315.98,337072,4.0,2.0,2280.0,5000.0,415116.0,68,46,2016,0.0,5.0,1.0,360300.0
13484,2018-06-18,1155279,155089.57,207665,4.0,2.0,1226.0,8073.45,241795.0,68,36,2016,0.0,8.0,1.0,185300.0
13495,2018-06-18,1149239,209785.75,223307,3.0,3.0,1542.0,14280.0,255200.0,68,68,2017,0.0,4.0,1.0,185700.0
13497,2018-06-18,1155665,295534.55,254369,2.0,1.0,1100.0,8469.0,302777.0,68,8,2010,0.0,6.0,1.0,236500.0
13499,2018-06-18,1155666,257165.81,221895,3.0,1.0,1381.0,10850.4,261381.0,68,31,2015,0.0,6.0,1.0,202200.0
13507,2018-06-18,1148620,616112.48,417561,3.0,2.0,2553.0,7635.0,421366.0,68,3,2008,0.0,5.0,7.0,340100.0
13511,2018-06-15,1154759,357224.49,210749,4.0,2.0,1946.0,3472.0,292159.0,25,17,2016,1.0,6.0,1.0,218700.0
13512,2018-06-15,1153007,266486.13,241979,3.0,2.0,1899.0,1540.0,302265.0,25,14,2016,1.0,4.0,6.0,268900.0
13534,2018-06-14,1150899,282473.8,238186,3.0,2.0,1547.0,4500.0,254959.0,57,8,2016,0.0,2.0,3.0,220500.0
13535,2018-06-14,1138932,403854.28,452713,3.0,2.0,2617.0,16883.0,538675.0,57,3,2014,0.0,8.0,1.0,411739.34
13536,2018-06-14,1152838,261329.89,171742,3.0,1.0,1012.0,7711.0,245101.0,57,6,2015,0.0,1.0,5.0,195800.0
13537,2018-06-14,1142662,175877.46,262363,3.0,3.0,2484.0,13200.0,300886.0,57,10,2016,0.0,4.0,3.0,228100.0
13545,2018-06-13,1153056,843630.97,571870,4.0,2.0,4924.0,18500.0,718155.0,34,1,2009,1.0,13.0,1.0,576100.0
13552,2018-06-13,1151836,365594.23,226295,3.0,3.0,1425.0,3142.0,281507.0,34,7,2015,1.0,7.0,1.0,238900.0
13555,2018-06-13,1152148,28204.8,396171,5.0,2.0,2289.0,8904.0,473725.0,34,6,2015,0.0,2.0,2.0,28100.0
13558,2018-06-13,1148576,42843.99,395431,4.0,3.0,3056.0,7778.0,557780.0,34,5,2013,0.0,1.0,3.0,45900.0
13560,2018-06-13,1151552,218223.82,187333,3.0,2.0,1365.0,6216.0,216058.0,34,13,2016,0.0,3.0,4.0,151100.0
13568,2018-06-13,1151370,166739.55,91395,1.0,1.0,528.0,9000.0,133283.0,34,10,2015,0.0,2.0,2.0,81500.0
13571,2018-06-13,1153838,209745.82,198680,3.0,2.0,1289.0,1119.0,236699.0,34,26,2017,1.0,5.0,1.0,184000.0
13590,2018-06-12,1152052,128181.41,89970,2.0,1.0,666.0,1500.0,145232.0,50,22,2016,1.0,8.0,1.0,51300.0
13593,2018-06-12,1151762,63147.72,377731,3.0,3.0,2698.0,7003.76,452621.0,50,2,2009,1.0,1.0,4.0,65300.0
13594,2018-06-12,1151309,313239.56,235332,3.0,2.0,1519.0,5000.0,300329.0,50,1,2008,0.0,2.0,3.0,225100.0
13598,2018-06-12,1153405,198859.97,173526,3.0,1.0,1025.0,7500.0,230634.0,50,44,2017,0.0,6.0,1.0,186800.0
13601,2018-06-12,1151311,277088.79,147355,3.0,3.0,1512.0,2400.0,301417.0,50,11,2014,1.0,6.0,8.0,235100.0
13605,2018-06-12,1152176,276217.5,281736,4.0,2.0,2196.0,58588.2,425605.0,50,12,2015,0.0,5.0,4.0,339000.0
13610,2018-06-12,1151792,318338.74,137043,4.0,2.0,1342.0,4226.0,160146.0,50,29,2016,1.0,7.0,1.0,136500.0
13613,2018-06-12,1153410,493422.06,248177,3.0,2.0,1543.0,11808.5,259057.0,50,32,2016,1.0,3.0,1.0,202600.0
13614,2018-06-12,1151306,358291.13,254000,3.0,2.0,1793.0,3071.0,345982.0,50,8,2013,1.0,9.0,10.0,315100.0
13622,2018-06-11,1150578,651376.76,304453,5.0,4.0,2110.0,9261.0,385185.0,39,9,2013,1.0,3.0,6.0,323800.0
13637,2018-06-11,1138652,810650.64,309057,4.0,3.0,2934.0,6900.0,395019.0,39,2,2011,1.0,6.0,1.0,825949.57
13638,2018-06-11,1147680,205782.87,290695,5.0,3.0,2817.0,17193.38,377429.0,39,27,2016,0.0,4.0,2.0,215700.0
13641,2018-06-11,1147820,313148.48,220000,3.0,2.0,1382.0,1761.0,277629.0,39,19,2016,1.0,3.0,2.0,1100.0
13656,2018-06-11,1147496,230917.41,212376,4.0,2.0,1212.0,10575.0,268100.0,39,22,2016,0.0,11.5,3.0,223100.0
13658,2018-06-08,1138337,439554.25,233875,3.0,3.0,1908.0,2200.0,277216.0,26,2,2012,1.0,4.0,1.0,234300.0
13666,2018-06-08,1147174,251116.09,296291,3.0,1.0,1730.0,7800.0,379985.0,26,20,2016,0.0,1.0,2.0,256100.0
13667,2018-06-08,1138339,398683.68,363440,4.0,3.0,2426.0,6270.0,455523.0,26,23,2017,1.0,5.0,1.0,362200.0
13669,2018-06-08,1152606,384654.09,391561,2.0,2.0,1236.0,6900.0,455719.0,26,25,2017,1.0,6.0,1.0,322300.0
