,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,Lot Size,ZEstimate,Day Count,Place in Line,Court Year,Association Binary,Defendant Count,Previous Auctions,Plaintiff Max Bid
14300,2018-05-14,1142900,625036.48,490525,4.0,2.0,4724.0,89733.6,538129.0,61,45,2016,1.0,6.0,5.0,625036.48
14307,2018-05-14,1145551,112898.66,157384,4.0,2.0,1475.0,5000.0,159927.0,61,30,2015,1.0,4.5,1.0,114216.61
14308,2018-05-14,1145552,224734.97,241848,4.0,2.0,1984.0,7500.0,264055.0,61,18,2015,1.0,17.0,1.0,220000.00
14314,2018-05-14,1143204,135234.65,230382,3.0,2.0,2171.0,10800.0,264012.0,61,15,2014,0.0,5.0,2.0,143975.51
14315,2018-05-14,1142884,160624.4,155778,2.0,1.0,754.0,8400.0,157861.0,61,49,2016,0.0,4.0,7.0,100000.00
14336,2018-05-14,1145545,413887.18,314461,3.0,2.0,2112.0,5116.0,395685.0,61,26,2015,1.0,2.0,1.0,403000.00
14353,2018-05-11,1145018,373088.94,298596,4.0,3.0,2146.0,4080.0,353652.0,62,31,2016,1.0,4.0,4.0,388616.68
14354,2018-05-11,1145872,228167.11,161411,2.0,1.0,1224.0,6750.0,200538.0,62,46,2017,0.0,15.0,1.0,164292.97
14367,2018-05-11,1146130,215164.5,206138,3.0,2.0,1245.0,8475.0,239649.0,62,35,2016,0.0,2.0,3.0,165600.00
14378,2018-05-11,1146092,327443.23,285567,3.0,2.0,1426.0,5000.0,370705.0,62,54,2017,0.0,7.0,1.0,330060.68
14379,2018-05-11,1145247,232165.12,195016,3.0,1.0,1212.0,7500.0,238419.0,62,22,2016,0.0,8.0,2.0,230000.00
14386,2018-05-11,1145794,195365.09,224563,3.0,2.0,1558.0,10171.0,248528.0,62,4,2012,0.0,3.0,8.0,176300.00
14391,2018-05-11,1146099,359686.23,210789,3.0,1.0,1056.0,5850.0,270775.0,62,2,2009,0.0,6.0,1.0,166010.81
14393,2018-05-11,1146373,293917.23,309005,6.0,4.0,2400.0,8250.0,313436.0,62,5,2012,1.0,10.0,1.0,232312.00
14394,2018-05-11,1149579,316981.33,84115,3.0,1.0,988.0,16139.0,298778.0,62,9,2013,0.0,4.0,2.0,130000.00
14417,2018-05-09,1146641,310890.92,329447,4.0,3.0,2052.0,5980.0,404970.0,12,1,2011,1.0,3.0,5.0,359000.00
14426,2018-05-08,1138163,712656.71,446746,3.0,2.0,2749.0,2324.0,776179.0,61,9,2016,1.0,3.0,1.0,722374.01
14437,2018-05-07,1145906,338771.96,149308,5.0,2.0,2248.0,8250.0,284692.0,18,7,2015,1.0,5.0,4.0,348650.59
14439,2018-05-07,1142058,701157.72,408264,4.0,2.0,2758.0,14875.0,572835.0,18,6,2014,0.0,1.0,4.0,763327.02
14441,2018-05-07,1141584,754458.83,462728,4.0,3.0,3204.0,9983.0,582692.0,18,8,2016,0.0,2.0,4.0,502150.00
14443,2018-05-07,1141818,258538.69,235773,4.0,1.0,1357.0,7500.0,255887.0,18,16,2017,0.0,4.0,2.0,169150.00
14469,2018-05-03,1145749,328198.3,180111,3.0,2.0,1166.0,3602.0,238196.0,65,10,2016,1.0,11.0,1.0,205512.72
14476,2018-05-03,1132119,647020.12,182659,5.0,3.0,3399.0,5733.0,345200.0,65,6,2015,1.0,10.0,1.0,273448.52
14481,2018-05-02,1144408,483047.04,333691,3.0,2.0,2268.0,7500.0,396258.0,49,26,2015,0.0,8.0,5.0,324000.00
14486,2018-05-02,1144437,275230.01,266085,4.0,3.0,2067.0,7875.0,322177.0,49,17,2014,0.0,6.0,5.0,228825.00
14487,2018-05-02,1145077,269882.93,312809,4.0,2.0,2404.0,6660.0,412921.0,49,28,2015,1.0,6.0,1.0,53122.83
14497,2018-05-02,1144927,243710.75,215129,3.0,1.0,1359.0,7875.0,236199.0,49,45,2017,1.0,3.0,1.0,218000.00
14505,2018-05-02,1136132,544673.19,585067,5.0,4.0,4236.0,35705.0,536351.0,49,29,2015,1.0,11.0,2.0,579225.61
14507,2018-05-02,1144450,772350.24,658918,2.0,2.0,1365.0,11400.0,678345.0,49,38,2016,0.0,7.0,3.0,801614.18
14508,2018-05-02,1145606,498389.59,273626,4.0,2.0,2323.0,5225.0,318800.0,49,9,2012,0.0,3.0,1.0,299677.86
14511,2018-05-02,1144257,575284.18,344159,4.0,3.0,2054.0,9064.0,334253.0,49,30,2015,0.0,9.0,5.0,327250.00
14516,2018-05-02,1144157,155002.94,95962,3.0,2.0,1508.0,7500.0,254100.0,49,19,2014,0.0,7.0,9.0,181922.93
14525,2018-05-02,1144436,50664.68,143771,2.0,1.0,1036.0,7950.0,186327.0,49,27,2015,0.0,6.0,1.0,53122.83
14529,2018-05-01,1143606,203466.89,187920,3.0,2.0,1438.0,5546.0,245039.0,28,20,2016,0.0,3.0,5.0,194400.00
14534,2018-05-01,1122142,494247.52,263589,4.0,2.0,1969.0,8000.0,395016.0,28,16,2015,0.0,4.0,1.0,411000.00
14536,2018-05-01,1136089,333523.94,228721,4.0,2.0,2568.0,12000.0,247598.0,28,3,2010,0.0,16.5,4.0,333523.94
14539,2018-05-01,1144810,230886.68,224708,3.0,2.0,1417.0,5000.0,288666.0,28,10,2013,1.0,5.0,1.0,205200.00
14551,2018-05-01,1143927,608664.44,353211,4.0,2.0,2116.0,2816.0,461661.0,28,1,2008,1.0,7.0,5.0,452000.00
14554,2018-04-30,1140438,298862.68,276060,3.0,2.0,2526.0,178596.0,442703.0,48,17,2015,0.0,25.0,9.0,319119.74
14556,2018-04-30,1135842,492917.01,229749,4.0,2.0,1856.0,5000.0,372448.0,48,40,2017,0.0,3.0,1.0,500097.89
14557,2018-04-30,1143277,343132.54,289809,3.0,1.0,2392.0,7500.0,328523.0,48,1,2007,0.0,8.0,4.0,759291.73
14560,2018-04-30,1142874,454787.85,270338,2.0,2.0,1755.0,6250.0,290525.0,48,4,2011,1.0,1.0,4.0,249000.00
14565,2018-04-30,1145632,12001.97,172444,3.0,2.0,1706.0,1922.0,224583.0,48,45,2017,1.0,2.0,1.0,12001.97
14569,2018-04-30,1140706,119636.39,317734,3.0,1.0,1820.0,17695.0,194200.0,48,32,2016,1.0,3.0,8.0,123855.88
14576,2018-04-30,1140700,297314.74,148402,3.0,3.0,1810.0,6138.0,350753.0,48,3,2010,1.0,4.0,8.0,347678.00
14577,2018-04-30,1143936,479188.37,241217,6.0,3.0,1827.0,5250.0,284600.0,48,33,2016,1.0,2.0,1.0,273300.00
14582,2018-04-30,1140448,421089.81,219945,3.0,2.0,1988.0,2337.0,279658.0,48,29,2016,1.0,5.0,2.0,208120.00
14592,2018-04-30,1135820,278900.58,221189,3.0,2.0,1384.0,4341.0,250036.0,48,10,2014,1.0,7.0,1.0,223314.00
14593,2018-04-30,1143188,292282.98,160386,3.0,1.0,1104.0,7500.0,200133.0,48,31,2016,1.0,5.0,2.0,129464.28
14595,2018-04-30,1140705,514345.43,341222,4.0,2.0,1980.0,4628.0,358193.0,48,6,2012,1.0,12.0,7.0,514345.43
14606,2018-04-27,1140856,346869.33,256865,3.0,2.0,1585.0,9042.0,278801.0,30,8,2014,0.0,4.0,4.0,210600.00
14617,2018-04-27,1140480,320690.38,374157,4.0,3.0,2681.0,6724.0,428176.0,30,21,2016,0.0,3.0,3.0,330200.00
14627,2018-04-26,1144288,328824.54,236000,4.0,2.0,1780.0,1575.0,303300.0,22,16,2016,1.0,5.0,3.0,262060.00
14630,2018-04-26,1135194,44580.34,219814,4.0,2.0,1700.0,5400.0,255909.0,22,18,2016,0.0,7.0,6.0,44580.34
14638,2018-04-26,1142417,993010.89,473803,5.0,4.0,3294.0,15631.0,556852.0,22,2,2011,1.0,8.0,5.0,462500.00
14640,2018-04-26,1144293,246625.96,245660,3.0,2.0,1503.0,6000.0,316520.0,22,3,2013,1.0,6.0,1.0,251625.96
14649,2018-04-25,1143408,218225.48,138634,3.0,2.0,1580.0,4795.0,345863.0,17,14,2017,0.0,6.0,4.0,227225.48
14660,2018-04-24,1142903,383672.31,240000,2.0,2.0,1356.0,2066.0,302606.0,46,15,2013,1.0,5.0,3.0,289000.00
14662,2018-04-24,1142898,332444.44,209631,3.0,2.0,1557.0,7500.0,189900.0,46,14,2012,0.0,3.0,2.0,214720.00
14665,2018-04-24,1143591,32166.29,398722,3.0,2.0,1758.0,14100.0,470758.0,46,36,2017,1.0,2.0,3.0,32166.29
14666,2018-04-24,1139785,98250.19,268690,3.0,1.0,1358.0,7500.0,243913.0,46,32,2016,0.0,7.0,3.0,49425.01
14692,2018-04-24,1143430,439180.17,461944,2.0,2.0,1495.0,5650.0,491300.0,46,18,2013,0.0,5.0,3.0,457147.12
14694,2018-04-24,1142735,140674.76,214750,4.0,2.0,1288.0,8622.0,221731.0,46,20,2015,1.0,8.0,2.0,143622.96
14696,2018-04-24,1143450,117036.38,120000,2.0,1.0,910.0,3150.0,152491.0,46,35,2017,1.0,2.0,3.0,63000.00
14700,2018-04-24,1144398,266961.3,169292,4.0,2.0,2090.0,10120.0,350639.0,46,46,2017,0.0,4.0,3.0,266961.30
14708,2018-04-23,1139799,657947.93,285000,3.0,2.0,2080.0,2080.0,398862.0,59,9,2012,1.0,7.0,5.0,354711.48
14713,2018-04-23,1139413,266483.66,117826,3.0,2.0,1953.0,7500.0,263598.0,59,30,2016,1.0,6.0,10.0,280835.44
14714,2018-04-23,1139389,52049.64,260000,3.0,2.0,1743.0,1474.0,332270.0,59,29,2016,0.0,3.0,3.0,469830.33
14716,2018-04-23,1143550,262472.26,176374,4.0,2.0,1540.0,8025.0,198291.0,59,47,2016,0.0,7.0,3.0,217800.00
14721,2018-04-23,1140139,438782.26,248512,4.0,2.0,1621.0,9588.0,275803.0,59,34,2016,0.0,2.0,3.0,174250.00
14724,2018-04-23,1139649,555543.75,289507,2.0,1.0,1342.0,6750.0,352392.0,59,1,2008,0.0,2.0,2.0,272000.00
14726,2018-04-23,1143571,274023.29,106500,3.0,2.0,1509.0,1355.0,144473.0,59,31,2016,1.0,6.0,3.0,130500.00
14735,2018-04-23,1139822,472233.18,587721,4.0,3.0,3385.0,21780.0,487203.0,59,2,2009,0.0,4.0,6.0,428608.02
14737,2018-04-23,1142591,9389.33,205000,2.0,2.0,1592.0,1190.0,258754.0,59,59,2017,1.0,1.0,1.0,9389.33
14740,2018-04-23,1139789,465388.23,213109,5.0,3.0,2170.0,4237.0,267916.0,59,28,2016,1.0,2.0,1.0,469830.33
14741,2018-04-23,1131091,462153.44,297998,4.0,3.0,2627.0,6103.0,460022.0,59,45,2016,1.0,4.0,1.0,458263.29
14746,2018-04-23,1139403,249141.15,227591,4.0,2.0,1943.0,4902.0,255726.0,59,41,2016,0.0,5.0,5.0,189900.00
14750,2018-04-23,1134389,579647.38,282000,3.0,3.0,1883.0,2080.0,358808.0,59,44,2016,1.0,3.0,3.0,285000.00
14772,2018-04-20,1139150,443301.09,201250,3.0,2.0,1705.0,1870.0,234911.0,33,9,2015,1.0,2.0,5.0,336451.35
14793,2018-04-19,1144023,230810.35,172887,3.0,2.0,1850.0,2275.0,214510.0,61,6,2016,1.0,10.0,1.0,171720.00
14794,2018-04-19,1134035,262653.77,388814,3.0,2.0,1891.0,16125.0,477105.0,61,2,2012,0.0,8.0,8.0,294800.00
14797,2018-04-18,1142085,272200.55,153060,3.0,2.0,1647.0,5000.0,345573.0,25,20,2017,0.0,3.0,2.0,279179.10
14802,2018-04-18,1133801,244656.64,79738,3.0,2.0,1461.0,7312.5,254545.0,25,11,2016,0.0,3.0,6.0,254480.05
14807,2018-04-18,1142654,716157.36,279555,3.0,2.0,1760.0,7518.0,352302.0,25,21,2017,0.0,5.0,3.0,307584.35
14810,2018-04-18,1141456,162807.74,173239,4.0,1.0,1636.0,8100.0,219733.0,25,7,2015,0.0,3.0,3.0,148000.00
14817,2018-04-17,1141377,309361.44,183608,3.0,2.0,1388.0,5582.0,198773.0,50,15,2013,1.0,7.0,1.0,210000.00
14823,2018-04-17,1142592,87944.31,147169,2.0,1.0,768.0,9713.0,159152.0,50,45,2017,0.0,1.0,5.0,87944.31
14827,2018-04-17,1142667,236320.54,255067,3.0,2.0,1134.0,3160.0,267554.0,50,39,2017,1.0,5.0,1.0,238244.94
14834,2018-04-17,1138908,1382797.59,2001000,4.0,4.0,2053.0,5000.0,800000.0,50,37,2016,0.0,19.0,3.0,1125000.00
14838,2018-04-17,1142593,190637.34,307802,3.0,2.0,2418.0,38809.0,402429.0,50,46,2017,0.0,1.0,5.0,190637.34
14842,2018-04-17,1141771,1133219.49,757261,4.0,3.0,2712.0,10632.0,866747.0,50,5,2009,1.0,5.0,5.0,1133219.49
14847,2018-04-17,1141158,150555.1,145152,2.0,1.0,720.0,6550.0,168285.0,50,21,2015,0.0,3.0,5.0,125000.00
14850,2018-04-17,1142106,381163.19,243103,4.0,2.0,1814.0,7500.0,354881.0,50,14,2013,1.0,3.0,3.0,274700.00
14853,2018-04-17,1141309,367793.31,244229,3.0,2.0,1600.0,7326.0,296512.0,50,19,2015,1.0,5.0,7.0,276000.00
14861,2018-04-16,1138435,440759.76,238692,4.0,3.0,1921.0,7585.0,279626.0,64,11,2014,1.0,5.0,3.0,226600.00
14862,2018-04-16,1133166,130574.48,203682,3.0,2.0,1442.0,8676.0,256788.0,64,31,2016,0.0,4.0,7.0,138926.56
14867,2018-04-16,1133127,26923.8,102827,3.0,2.0,1138.0,2111.0,231365.0,64,18,2015,1.0,6.0,4.0,27829.75
14869,2018-04-16,1138247,237425.81,362052,4.0,3.0,1872.0,11595.0,388521.0,64,1,2009,0.0,34.0,3.0,295648.91
14872,2018-04-16,1142475,117757.6,62410,4.0,2.0,1250.0,6156.0,216671.0,64,19,2015,0.0,8.0,4.0,130663.97
14874,2018-04-16,1138681,221758.82,253350,3.0,2.0,1130.0,2651.0,299272.0,64,46,2016,1.0,3.0,2.0,230717.18
14878,2018-04-16,1133810,256455.22,253501,3.0,2.0,1170.0,3222.0,285947.0,64,53,2017,1.0,9.0,1.0,236200.00
14882,2018-04-16,1138197,231164.37,133139,2.0,2.0,1392.0,5750.0,271136.0,64,30,2016,0.0,2.0,4.0,240108.56
14892,2018-04-16,1133167,326312.86,277765,3.0,2.0,1686.0,6900.0,301679.0,64,20,2015,0.0,2.0,5.0,306000.00
14900,2018-04-16,1141578,602991.1,278447,5.0,2.0,2634.0,7500.0,296265.0,64,29,2016,1.0,5.0,6.0,145000.00
14918,2018-04-16,1141754,83622.84,334383,5.0,3.0,2265.0,6750.0,414740.0,64,43,2016,1.0,1.0,6.0,88042.09
14925,2018-04-13,1139653,11639.25,144155,3.0,2.0,1926.0,2047.0,220252.0,22,14,2016,1.0,1.0,1.0,11639.25
14930,2018-04-13,1136361,967464.53,276152,4.0,3.0,2196.0,7500.0,1264449.0,22,7,2012,0.0,3.0,3.0,1152842.55
14946,2018-04-12,1132988,906905.98,897119,3.0,2.0,5673.0,15760.0,1012080.0,65,7,2015,0.0,12.0,7.0,900000.00
14947,2018-04-12,1139972,476461.92,201250,3.0,2.0,1705.0,1760.0,226001.0,65,10,2015,1.0,4.0,3.0,212500.00
14964,2018-04-11,1141198,251116.09,296291,3.0,1.0,1730.0,7800.0,388040.0,64,42,2016,0.0,1.0,2.0,252525.51
14965,2018-04-11,1142489,100951.0,200452,3.0,2.0,1957.0,7000.0,266476.0,64,64,2018,0.0,1.0,2.0,102951.00
14977,2018-04-11,1140877,286178.63,275628,0.0,0.0,3627.0,6525.0,197100.0,64,24,2016,0.0,4.0,3.0,177000.00
14980,2018-04-11,1141196,974823.24,1898539,5.0,6.0,3990.0,5802.0,2923557.0,64,16,2015,1.0,51.0,1.0,974823.24
14982,2018-04-11,1141786,203747.95,165760,2.0,1.0,1284.0,8241.0,169924.0,64,25,2016,1.0,8.0,2.0,177000.00
14989,2018-04-11,1141141,179658.37,158610,2.0,1.0,1076.0,4350.0,149367.0,64,31,2016,0.0,2.0,1.0,99000.00
15000,2018-04-11,1139936,98866.45,110040,3.0,1.0,1661.0,7623.0,241210.0,64,4,2013,0.0,4.0,5.0,117605.28
15004,2018-04-11,1141197,336554.03,215244,3.0,2.0,1410.0,3956.0,288302.0,64,57,2017,0.0,2.0,1.0,224250.00
15009,2018-04-11,1140523,448117.35,290077,4.0,3.0,3218.0,6698.0,412961.0,64,18,2015,0.0,2.0,3.0,499934.64
15021,2018-04-11,1139937,518745.83,322826,4.0,2.0,2358.0,4501.0,402001.0,64,14,2014,0.0,4.0,2.0,336900.00
15037,2018-04-10,1138689,183185.73,159055,3.0,2.0,1710.0,10042.0,284518.0,38,18,2016,0.0,3.0,11.0,183185.73
15069,2018-04-09,1132683,1278521.12,349922,4.0,2.0,1662.0,7967.0,1468823.0,57,4,2012,0.0,5.0,2.0,1278521.12
15130,2018-04-06,1139160,179805.34,277467,3.0,2.0,1399.0,7500.0,353285.0,23,18,2016,0.0,3.0,7.0,188485.87
15141,2018-04-05,1140683,219575.7,170634,4.0,2.0,1928.0,3940.0,257905.0,113,14,2015,1.0,2.0,5.0,196830.00
15147,2018-04-05,1141663,100311.31,165408,3.0,2.0,1203.0,10125.0,215417.0,113,68,2017,1.0,10.0,1.0,101012.25
15161,2018-04-05,1140944,285112.7,286370,2.0,1.0,1333.0,6625.0,273600.0,113,26,2016,0.0,3.0,3.0,222000.00
15164,2018-04-05,1126795,553099.99,215035,3.0,2.0,1876.0,13144.0,271173.0,113,4,2011,0.0,5.0,1.0,269000.00
15175,2018-04-05,1141666,252780.78,195696,3.0,2.0,1305.0,7950.0,241881.0,113,46,2016,0.0,4.0,3.0,71800.00
15224,2018-04-04,1141602,323531.43,106500,3.0,2.0,1509.0,1354.0,142890.0,29,1,2013,1.0,4.0,6.0,114496.98
15247,2018-04-02,1122436,109690.42,192602,2.0,1.0,1345.0,11672.5,199909.0,44,23,2016,1.0,12.0,5.0,110160.00
15248,2018-04-02,1126224,647438.94,271052,3.0,2.0,2144.0,9350.0,443255.0,44,30,2016,1.0,3.0,3.0,336315.30
15253,2018-04-02,1140450,338778.42,337583,3.0,2.0,2021.0,7500.0,406382.0,44,34,2016,1.0,3.0,1.0,341378.71
15256,2018-04-02,1126280,413989.14,205721,4.0,2.0,1738.0,1.0,241667.0,44,37,2016,1.0,7.0,4.0,227415.50
15264,2018-04-02,1136129,106337.85,107078,2.0,1.0,1210.0,5400.0,273600.0,44,17,2015,0.0,4.0,10.0,110113.41
15265,2018-04-02,1126220,564976.29,246199,2.0,1.0,1408.0,8340.0,289821.0,44,42,2017,0.0,7.0,3.0,564976.29
15269,2018-04-02,1140919,342222.07,183912,4.0,3.0,1958.0,6750.0,378177.0,44,26,2016,0.0,5.0,1.0,344421.78
15270,2018-04-02,1125814,504081.0,311002,4.0,2.0,2168.0,4360.0,372441.0,44,10,2014,1.0,5.0,6.0,369985.68
15277,2018-04-02,1137407,151734.55,91395,1.0,1.0,528.0,9000.0,143889.0,44,19,2015,0.0,2.0,2.0,75000.00
15279,2018-04-02,1139988,340539.32,331296,4.0,3.0,2203.0,6338.0,391338.0,44,9,2013,1.0,4.0,7.0,276615.00
15285,2018-03-29,1139400,147737.02,115000,2.0,1.0,1200.0,4794.0,97706.0,27,16,2016,1.0,4.0,3.0,58500.00
15300,2018-03-29,1138407,536661.47,302470,6.0,4.0,3379.0,6000.0,325500.0,27,8,2014,1.0,11.0,1.0,273750.00
15309,2018-03-28,1139135,176839.98,255161,3.0,2.0,1398.0,3405.0,320313.0,33,27,2017,0.0,2.0,1.0,176839.98
15318,2018-03-28,1139123,351458.05,145043,4.0,2.0,1188.0,6000.0,186034.0,33,21,2016,0.0,6.0,1.0,105300.00
15319,2018-03-28,1125793,277793.61,201650,3.0,1.0,1849.0,8740.0,370106.0,33,28,2017,1.0,3.0,1.0,277300.00
15321,2018-03-28,1140354,142029.27,119518,3.0,2.0,1589.0,7500.0,258169.0,33,6,2013,0.0,2.0,6.0,157794.38
15323,2018-03-28,1139736,428280.81,226904,4.0,3.0,2627.0,7483.0,276253.0,33,25,2017,1.0,6.0,2.0,197704.56
15325,2018-03-28,1138928,127998.21,315730,3.0,3.0,1854.0,9000.0,343600.0,33,30,2017,0.0,4.0,1.0,69882.17
15328,2018-03-28,1139469,300098.67,213510,3.0,2.0,1183.0,1.0,224630.0,33,11,2015,1.0,3.0,5.0,225000.00
15345,2018-03-27,1138702,396139.34,274232,3.0,1.0,1794.0,10125.0,317010.0,50,15,2013,0.0,2.0,3.0,256500.00
15349,2018-03-27,1135169,926828.91,512353,3.0,3.0,2542.0,6378.75,940918.0,50,17,2014,0.0,3.0,7.0,616847.50
15351,2018-03-27,1138938,373088.94,298596,4.0,3.0,2146.0,4080.0,350361.0,50,34,2016,1.0,4.0,4.0,358174.83
15356,2018-03-27,1138343,377881.25,315365,4.0,2.0,1759.0,7500.0,324662.0,50,14,2013,0.0,4.0,4.0,339578.50
15358,2018-03-27,1138492,134782.2,300668,3.0,1.0,2221.0,7875.0,404851.0,50,18,2014,0.0,14.0,10.0,142439.76
15359,2018-03-27,1135196,228145.61,153481,3.0,2.0,1414.0,7500.0,357656.0,50,44,2017,1.0,3.0,8.0,235145.61
15360,2018-03-27,1139729,141738.62,141141,3.0,1.0,998.0,5500.0,149382.0,50,16,2013,0.0,3.0,3.0,94900.00
15365,2018-03-27,1139134,225815.62,238650,2.0,1.0,2334.0,9750.33,280757.0,50,50,2017,0.0,2.0,2.0,225815.62
15369,2018-03-27,1138336,155396.48,262606,3.0,2.0,1786.0,5382.0,355399.0,50,29,2016,1.0,20.0,4.0,165539.26
15384,2018-03-26,1135122,264150.7,238324,3.0,2.0,1444.0,7950.0,278025.0,60,60,2017,0.0,2.0,3.0,266936.34
15405,2018-03-26,1121872,370516.16,223177,3.0,2.0,1367.0,7927.0,288912.0,60,40,2016,0.0,2.0,1.0,198450.00
15407,2018-03-26,1121456,407464.78,162400,1.0,1.0,802.0,5460.0,209017.0,60,45,2016,1.0,6.0,1.0,138150.00
15413,2018-03-26,1137331,125437.3,256172,2.0,1.0,1025.0,9075.0,287945.0,60,44,2016,0.0,6.0,4.0,125437.30
15414,2018-03-26,1134647,5489084.53,4858642,7.0,7.0,13963.0,41185.0,6592881.0,60,10,2014,1.0,5.0,4.0,6035113.78
15415,2018-03-26,1121315,126926.38,128186,3.0,2.0,966.0,5000.0,181984.0,60,39,2016,0.0,3.0,1.0,130017.18
15417,2018-03-26,1137936,140655.1,156588,3.0,1.0,1092.0,8400.0,195230.0,60,25,2015,0.0,3.0,2.0,149876.12
15422,2018-03-26,1137108,233060.69,94008,2.0,1.0,2160.0,6500.0,241131.0,60,17,2015,0.0,1.0,5.0,205000.00
15439,2018-03-23,1119485,626277.57,229564,3.0,1.0,1070.0,9150.0,376754.0,31,1,2009,0.0,4.0,1.0,269000.00
15442,2018-03-23,1139596,990367.08,520268,4.0,3.0,2402.0,6750.0,759165.0,31,11,2013,1.0,4.0,9.0,710937.51
15450,2018-03-23,1134354,321923.66,155836,3.0,2.0,1200.0,3600.0,198532.0,31,24,2016,1.0,10.0,2.0,148000.00
15451,2018-03-23,1139404,246329.99,170540,5.0,2.0,1995.0,10725.0,286451.0,31,14,2015,1.0,3.0,12.0,258000.00
15455,2018-03-23,1139589,187526.57,175640,4.0,2.0,2183.0,8550.0,343160.0,31,7,2013,1.0,4.0,2.0,223474.32
15458,2018-03-23,1139593,265571.8,166268,3.0,1.0,1056.0,7500.0,222866.0,31,21,2016,0.0,5.0,5.0,191218.91
15470,2018-03-22,1137871,65062.6,234534,3.0,2.0,1402.0,3303.0,305119.0,38,19,2015,1.0,14.0,4.0,75714.94
15491,2018-03-22,1138718,188155.24,440146,4.0,3.0,2489.0,11102.0,566356.0,38,1,2007,0.0,9.0,6.0,294097.26
15505,2018-03-21,1136992,252737.07,127322,3.0,2.0,2142.0,7851.0,278633.0,72,34,2015,0.0,5.0,6.0,269866.09
15506,2018-03-21,1137356,53068.45,156553,4.0,2.0,1055.0,4350.0,135899.0,72,25,2014,0.0,7.0,4.0,61176.25
15509,2018-03-21,1136673,240561.75,192500,3.0,2.0,1705.0,1760.0,230175.0,72,1,2009,1.0,6.0,9.0,230000.00
15512,2018-03-21,1137570,207376.38,148541,3.0,2.0,1115.0,1735.0,221545.0,72,64,2017,1.0,4.0,1.0,177835.59
15514,2018-03-21,1137229,369709.73,144129,3.0,1.0,1265.0,8550.0,219902.0,72,40,2016,1.0,2.0,9.0,127687.00
15516,2018-03-21,1137410,244295.03,262449,4.0,2.0,1504.0,6900.0,284596.0,72,63,2017,0.0,27.0,2.0,231000.00
15518,2018-03-21,1136867,541805.74,261200,3.0,2.0,1540.0,7500.0,345109.0,72,11,2011,0.0,15.0,4.0,319440.00
15522,2018-03-21,1137366,202580.3,184549,3.0,2.0,1311.0,8307.0,215390.0,72,52,2016,0.0,2.0,2.0,176840.00
15524,2018-03-21,1137365,356935.25,139347,3.0,2.0,1644.0,10340.0,371268.0,72,20,2013,0.0,3.0,8.0,357000.00
15525,2018-03-21,1136883,284458.89,187110,4.0,2.0,1300.0,7524.0,198124.0,72,23,2014,0.0,2.0,4.0,144000.00
15527,2018-03-21,1136645,469377.63,160262,4.0,2.0,1600.0,3806.0,325103.0,72,38,2015,0.0,2.0,3.0,494753.28
15538,2018-03-21,1137167,628880.62,1082765,2.0,2.0,2055.0,13900.0,1008003.0,72,4,2010,0.0,2.0,11.0,661674.17
15542,2018-03-21,1138494,323240.22,344391,4.0,3.0,1984.0,6000.0,416514.0,72,54,2016,0.0,2.0,1.0,325731.07
15546,2018-03-21,1137571,55720.71,242832,3.0,3.0,1334.0,6045.0,289323.0,72,68,2017,0.0,5.0,1.0,56407.16
15556,2018-03-21,1137353,258403.62,194454,4.0,2.0,1176.0,8325.0,200892.0,72,2,2009,0.0,6.0,2.0,136334.68
15560,2018-03-21,1138164,188488.17,223927,3.0,2.0,1353.0,4250.0,298370.0,72,39,2015,0.0,8.0,1.0,189687.52
15562,2018-03-21,1136882,341966.65,171249,3.0,2.0,1349.0,6700.0,265293.0,72,35,2015,1.0,6.0,16.0,213000.00
15569,2018-03-20,1138119,148233.11,421240,5.0,4.0,2700.0,5750.0,404100.0,21,6,2015,0.0,2.0,4.0,104447.93
15574,2018-03-20,1137626,562424.04,292715,4.0,2.0,1612.0,6750.0,329190.0,21,4,2013,0.0,3.0,9.0,264900.00
15575,2018-03-20,1133807,248868.77,298772,3.0,2.0,2219.0,8040.0,336440.0,21,10,2015,0.0,2.0,2.0,220000.00
15580,2018-03-20,1125175,255439.35,263000,3.0,2.0,1753.0,2334.0,299499.0,21,13,2016,1.0,3.0,2.0,255439.35
15592,2018-03-19,1121278,431926.17,316923,3.0,2.0,1866.0,8420.0,380321.0,64,53,2017,0.0,2.0,1.0,338446.95
15594,2018-03-19,1133995,403047.15,274440,4.0,3.0,1880.0,4400.0,333720.0,64,58,2017,1.0,4.0,1.0,193325.66
15595,2018-03-19,1133195,625036.48,490525,4.0,2.0,4724.0,89733.6,541895.0,64,38,2016,1.0,6.0,5.0,625036.48
15597,2018-03-19,1133552,175737.52,201019,3.0,2.0,1104.0,2714.0,244498.0,64,39,2016,1.0,9.0,6.0,183956.33
15602,2018-03-19,1130972,464932.14,227000,3.0,2.0,1589.0,1.0,294996.0,64,6,2012,1.0,6.0,1.0,365092.16
15624,2018-03-19,1133537,991297.35,582227,5.0,3.0,4252.0,51500.0,447631.0,64,3,2010,0.0,13.0,6.0,341000.00
15626,2018-03-19,1133174,474704.72,577101,4.0,3.0,1878.0,5600.0,724041.0,64,47,2016,0.0,4.0,10.0,474704.72
15629,2018-03-19,1130607,1248520.9,715503,4.0,3.0,2590.0,5650.0,1270400.0,64,40,2016,1.0,5.0,5.0,1265878.21
